A1,A2,C1,C2,bin
7.23550174e-07,8.939055644499999e-07,5.7311579069547e-07,1.8165926172738387e-06,train
8.185697675e-07,8.694240583899999e-07,2.707669990364233e-06,7.402859400687265e-07,train
8.016091512999999e-07,9.1234437724e-07,1.6225578341023551e-06,1.8765644098916605e-06,train
8.317178298e-07,9.328565471799999e-07,1.884874931514623e-06,2.4445173138026917e-06,train
8.16151214e-07,9.3168265495e-07,1.4782135743476966e-06,2.520353164018713e-06,train
8.355301933999999e-07,9.2297014004e-07,2.2955902470659788e-06,1.9761281251367034e-06,train
6.498301259999999e-07,8.538186957899999e-07,2.029478526261952e-07,1.351306257444966e-06,train
7.070559189999999e-07,9.020967112199999e-07,2.1139426748837832e-07,2.10545260272541e-06,train
8.240949459e-07,9.412551010699999e-07,1.342616054043373e-06,2.979426753544367e-06,train
7.684661584999999e-07,8.962773641599999e-07,1.2416861411601614e-06,1.6410419377462653e-06,train
7.434975126999999e-07,9.246242391299999e-07,2.1317162879332886e-07,2.6885446390881757e-06,train
8.45286011e-07,9.2557764749e-07,2.5548076779489995e-06,1.9866160388223586e-06,train
8.631306313e-07,9.386872275799999e-07,2.835486487296623e-06,2.426399538843764e-06,train
7.38456099e-07,9.259739971799999e-07,9.3266283780992e-08,2.7758728542892304e-06,train
7.450988888e-07,8.623265813999999e-07,1.284178023462929e-06,1.0938386727186906e-06,train
7.906890733e-07,9.161474734599999e-07,1.2962481315037984e-06,2.0772947633883694e-06,train
6.422842579999999e-07,8.29966778e-07,3.2918942309031666e-07,1.0468186390760903e-06,train
7.495934848e-07,9.301350567799999e-07,1.4162621232614636e-07,2.902886708050327e-06,train
8.088174605999999e-07,8.825045712899999e-07,2.29058189760779e-06,1.0698471348689944e-06,train
6.38515688e-07,8.4166576457e-07,2.0115812107924726e-07,1.2128656365275011e-06,train
7.955185616e-07,8.619088277e-07,2.2201370044755037e-06,7.88685725484561e-07,train
7.290366049999999e-07,8.6013668974e-07,1.0697228162462787e-06,1.1359870012639672e-06,train
7.806611317999999e-07,9.2157691471e-07,9.57473993081827e-07,2.3406055669506773e-06,train
8.514030749e-07,9.3655078214e-07,2.4323030893053643e-06,2.441366048026432e-06,train
7.444971261999999e-07,8.9153091855e-07,9.159177978207676e-07,1.6580912520847752e-06,train
7.344313479999999e-07,8.9835150134e-07,6.554745414234056e-07,1.8742170160739164e-06,train
7.771908443e-07,9.078150736499999e-07,1.1996263214394915e-06,1.8988873326770541e-06,train
7.785217756e-07,9.3007375425e-07,6.695227952106989e-07,2.7175220017682965e-06,train
6.53083844e-07,8.685532632799999e-07,8.120181855226916e-08,1.5839642817877766e-06,train
7.06371936e-07,8.858430109899999e-07,4.6602605347681557e-07,1.7110009698149834e-06,train
8.073675984999999e-07,9.0728645454e-07,1.8612743108923954e-06,1.681382032204635e-06,train
8.211441101999999e-07,8.9723459998e-07,2.3970813618279264e-06,1.3043771692814795e-06,train
8.295565944999999e-07,9.3902873548e-07,1.5952560033276122e-06,2.795718857655386e-06,train
8.316834623e-07,9.2698831617e-07,2.0648850596175756e-06,2.175358765754128e-06,train
8.301713378e-07,8.9151802171e-07,2.7500335750692935e-06,1.0890310231028822e-06,train
7.37755261e-07,9.2150357275e-07,2.1041183640342653e-07,2.5926198590010284e-06,train
6.29656173e-07,8.3842626253e-07,1.44418292244742e-07,1.1974769538679143e-06,train
6.60325028e-07,8.401615956e-07,4.291993327862631e-07,1.1185364184060832e-06,train
7.841673828999999e-07,9.043258509999999e-07,1.4029300881175422e-06,1.7557912756136286e-06,train
8.106393074999999e-07,8.597735267e-07,2.6039974921345556e-06,6.393747051235874e-07,train
7.14633587e-07,8.8199324629e-07,6.252675400824502e-07,1.5936164563672454e-06,train
8.276115763e-07,9.250631227e-07,1.996251589435773e-06,2.130725724278353e-06,train
8.186598242e-07,8.977967845599999e-07,2.319724832054623e-06,1.3387540403052115e-06,train
6.97711025e-07,8.6662839412e-07,5.961906846442705e-07,1.378695797616807e-06,train
8.002811579e-07,8.676915760599999e-07,2.265973061339145e-06,8.530129305991064e-07,train
7.965876839e-07,8.933555508999999e-07,1.8489449520477943e-06,1.3952840227459149e-06,train
8.347455405e-07,9.2569867857e-07,2.1969816811084e-06,2.0932224550621082e-06,train
8.370424094999999e-07,9.0777974886e-07,2.6868703160916853e-06,1.4487581186108907e-06,train
6.713385669999999e-07,8.159560394999999e-07,7.185578688519905e-07,7.813463275493066e-07,train
8.520493115999999e-07,9.3451282694e-07,2.529433432310985e-06,2.3269942967967374e-06,train
8.358259915e-07,9.1599089115e-07,2.4748824520536376e-06,1.7193302648323465e-06,train
8.375107729e-07,8.992695954299999e-07,2.8576596894882014e-06,1.2100084129284676e-06,train
8.250102179999999e-07,9.005427628999999e-07,2.450827501298979e-06,1.3562612640919587e-06,train
7.364537509999999e-07,9.050534259499999e-07,5.64793452296561e-07,2.0455937358819576e-06,train
8.349372240999999e-07,9.1970122293e-07,2.359256107301371e-06,1.858147999225782e-06,train
7.34684676e-07,8.854893579499999e-07,8.554639154607101e-07,1.5733558043309206e-06,train
7.28253818e-07,8.9632578593e-07,6.000255122855181e-07,1.8533355990467212e-06,train
8.481490711e-07,9.297293028599999e-07,2.537690783508555e-06,2.1373322807832315e-06,train
7.799441828999999e-07,9.2314098222e-07,9.018067854287681e-07,2.4067221067177267e-06,train
8.296232836e-07,9.220546479799999e-07,2.136010159942919e-06,1.993964116926941e-06,train
7.592491815999999e-07,9.2712044607e-07,4.027777892318849e-07,2.704201361109041e-06,train
7.773985546999999e-07,8.983232266599999e-07,1.374249276741469e-06,1.6391379738043348e-06,train
8.276078721999999e-07,9.201971418699999e-07,2.122691957775044e-06,1.9416858695996213e-06,train
8.128787958e-07,8.9825798136e-07,2.1597763616631774e-06,1.3960287059213564e-06,train
7.15301175e-07,8.208925075999999e-07,1.2041313604792202e-06,6.642693226271425e-07,train
7.276461939999999e-07,8.725263946499999e-07,9.180976280737438e-07,1.3526481600180784e-06,train
8.485346714e-07,9.180376744799999e-07,2.866013013475004e-06,1.6649522434560214e-06,train
7.530415494e-07,8.940850283699999e-07,1.0123890864947166e-06,1.6733864735783974e-06,train
7.01180127e-07,8.134971287999999e-07,1.074142535683188e-06,6.392214205675963e-07,train
8.228135893e-07,9.0608715585e-07,2.288308001572166e-06,1.5259907469171336e-06,train
7.663557868999999e-07,8.575635342e-07,1.6834875434654837e-06,9.039715977752073e-07,train
8.012100828999999e-07,8.690497190299999e-07,2.2723237829096976e-06,8.701793722547522e-07,train
8.257609417999999e-07,9.3027485976e-07,1.7897423950636219e-06,2.373661054713351e-06,train
8.096763182e-07,8.7305732795e-07,2.430965599864332e-06,8.790975279748938e-07,train
7.681240431999999e-07,9.252560761399999e-07,6.172064822228399e-07,2.5686311151920437e-06,train
7.51581625e-07,9.172429749599999e-07,5.402201758281213e-07,2.354556832217317e-06,train
7.08084833e-07,8.6379188027e-07,7.540775688375061e-07,1.2878170986656863e-06,train
7.09714432e-07,8.872433840499999e-07,4.888278512220085e-07,1.7267903996019142e-06,train
7.475110052e-07,9.0684823803e-07,7.00620305439396e-07,2.039835912085305e-06,train
7.164157299999999e-07,8.591951842799999e-07,9.076405206402375e-07,1.1777259966646276e-06,train
7.398711712e-07,8.486367553e-07,1.3339494597290358e-06,9.104815027476648e-07,train
8.343325455999999e-07,9.413173700799999e-07,1.650029376806103e-06,2.8900976845998087e-06,train
7.778868743999999e-07,9.1927369692e-07,9.61283493573163e-07,2.2714813845513066e-06,train
8.493486689999999e-07,9.236278938499999e-07,2.756065307612267e-06,1.8657576312482257e-06,train
8.184277558e-07,9.116150066599999e-07,2.05815056786837e-06,1.72674085815915e-06,train
7.352898739e-07,8.8841298593e-07,8.231833859965673e-07,1.6337108495771303e-06,train
7.842052995999999e-07,9.181863575e-07,1.1134878426225906e-06,2.1915154882924715e-06,train
7.613514761e-07,9.1787616627e-07,6.907172681860336e-07,2.321126631012061e-06,train
7.39948602e-07,8.381397974e-07,1.423007162406976e-06,7.648636472742741e-07,train
6.877912259999999e-07,8.545776303e-07,6.010175079704805e-07,1.2238494328569612e-06,train
8.223516863999999e-07,9.3842491575e-07,1.4081263913438188e-06,2.824174288929248e-06,train
7.893934655999999e-07,8.684009928699999e-07,2.0171595318782772e-06,9.410527776614781e-07,train
8.522249021e-07,9.199890186399999e-07,2.9587379119712386e-06,1.6959815667492925e-06,train
7.574835444e-07,9.2914796493e-07,3.0860696188448323e-07,2.8077720613316293e-06,train
7.656404336e-07,9.0983556453e-07,9.45711647348235e-07,2.028538359241211e-06,train
6.7356575e-07,8.6328181688e-07,3.554844600425743e-07,1.4168073057432755e-06,train
8.645230527e-07,9.435547332899999e-07,2.695633790595067e-06,2.7093900296172117e-06,train
7.46320997e-07,8.909607133599999e-07,9.527823897871933e-07,1.6357066307327286e-06,train
8.193475696999999e-07,8.9542468525e-07,2.3768581784925384e-06,1.2746891679884744e-06,train
6.401333929999999e-07,8.3757614577e-07,2.501086783361904e-07,1.1521172794860314e-06,train
7.382894105999999e-07,8.657266375299999e-07,1.1460324610074948e-06,1.1836618244740371e-06,train
7.947462192e-07,9.146296551399999e-07,1.4182079068062599e-06,1.9986236556408073e-06,train
6.858523600000001e-07,8.7971137434e-07,3.0064278644900567e-07,1.669682248725882e-06,train
8.367663818999999e-07,9.256757612499999e-07,2.2624602242008722e-06,2.073523500577541e-06,train
7.320384161999999e-07,8.7906148444e-07,9.016787272485782e-07,1.455099550124108e-06,train
7.14734418e-07,9.059747816899999e-07,2.383987041998472e-07,2.180189212227381e-06,train
8.414781972e-07,9.1609066722e-07,2.6599385061973573e-06,1.668845009239297e-06,train
7.772758389e-07,9.315893781499999e-07,5.95138155577569e-07,2.7989532728730044e-06,train
7.773545108999999e-07,9.272082434899999e-07,7.35306017416169e-07,2.594313071285117e-06,train
8.012535286999999e-07,8.614478975999999e-07,2.3562395426106e-06,7.396018711940745e-07,train
8.257910675999999e-07,8.828005199999999e-07,2.7444013934598442e-06,9.368964768418855e-07,train
8.163617049e-07,9.333835122799999e-07,1.4273024348140328e-06,2.602452205099922e-06,train
8.234742178e-07,9.333790053799999e-07,1.6232771588284657e-06,2.542953277207275e-06,train
8.265529344e-07,9.168110764499999e-07,2.172366125762088e-06,1.8300295038566049e-06,train
7.372843008e-07,8.538574765999999e-07,1.2484295756770246e-06,9.99906841208074e-07,train
7.547318061e-07,8.869620374699999e-07,1.1449797983067911e-06,1.503262643644472e-06,train
6.97437912e-07,8.8487693226e-07,3.684422331466066e-07,1.7288028446972663e-06,train
7.33819639e-07,9.150275794e-07,3.1400100429623857e-07,2.3735090001835074e-06,train
7.40086031e-07,9.227848097899999e-07,2.1146976817514252e-07,2.631242356192823e-06,train
8.003214629e-07,8.671397010399999e-07,2.273047549003619e-06,8.430879045408942e-07,train
7.676611578e-07,9.0454566164e-07,1.0848196058441514e-06,1.8618337622570243e-06,train
8.588579994999999e-07,9.307980051499999e-07,2.925738752326106e-06,2.0690844824214697e-06,train
8.253707279e-07,9.302172589999999e-07,1.7802328661573185e-06,2.3743500553972007e-06,train
7.498258008e-07,9.2108447317e-07,4.14037592780799e-07,2.5081663799974665e-06,train
8.335778576e-07,9.2871981079e-07,2.0730309609582335e-06,2.2337468920618403e-06,train
8.444862417999999e-07,9.3010458777e-07,2.3940300041204433e-06,2.191923572639274e-06,train
8.417589680999999e-07,9.0974012689e-07,2.805830687926516e-06,1.4617852414206783e-06,train
6.27904292e-07,8.089230220999999e-07,3.3589041421416857e-07,8.464705480448044e-07,train
8.501772137e-07,9.2971829162e-07,2.613648148731813e-06,2.115537854737451e-06,train
8.353689763e-07,9.4248591053e-07,1.6329413455300347e-06,2.9546782068335293e-06,train
8.630695456999999e-07,9.4592326896e-07,2.520531350231903e-06,2.8903889637538553e-06,train
7.300209675e-07,8.584619362699999e-07,1.1000105308775161e-06,1.1049720462096405e-06,train
6.3220097e-07,8.500733628e-07,6.700423595179528e-08,1.3544500339614318e-06,train
8.513787136e-07,9.2195795145e-07,2.876556099663891e-06,1.779072771464911e-06,train
7.177964489999999e-07,8.509421126e-07,1.0031302850540933e-06,1.0462548017146486e-06,train
8.158676789e-07,8.9382730469e-07,2.3085570105279848e-06,1.2644306885247268e-06,train
6.662890299999999e-07,8.21925494e-07,6.259125446713634e-07,8.682260167560006e-07,train
8.02238175e-07,9.1595610749e-07,1.5581228020358228e-06,1.990816254076774e-06,train
7.191966376e-07,8.264874843e-07,1.2167137937098097e-06,7.141468606428144e-07,train
6.47817252e-07,8.375933809e-07,3.2443905140762784e-07,1.1268821612825886e-06,train
8.331304333e-07,9.248501702299999e-07,2.1695260582388832e-06,2.073093547083639e-06,train
7.574214716999999e-07,9.0900744191e-07,8.200715053788237e-07,2.05011944575964e-06,train
7.424560462999999e-07,9.007371369099999e-07,7.349467435323844e-07,1.895796465648608e-06,train
7.878730770999999e-07,9.296605056699999e-07,8.740800327030385e-07,2.63501445251366e-06,train
7.422375846999999e-07,8.9159448387e-07,8.80257351384322e-07,1.6710121883728492e-06,train
8.002942359e-07,8.8754600139e-07,2.018012760358634e-06,1.2385746486968335e-06,train
7.977434275999999e-07,9.136792759999999e-07,1.5056675627649155e-06,1.9466906492047806e-06,train
7.774467146999999e-07,8.500576593999999e-07,1.960454134780787e-06,7.232073265733223e-07,train
8.377969472999999e-07,9.399171054699999e-07,1.8200981707853061e-06,2.7713613109231006e-06,train
6.51510985e-07,8.320756788999999e-07,4.034739598879249e-07,1.042882872668473e-06,train
8.031918844e-07,8.8620561265e-07,2.1042087005935256e-06,1.1890034024352365e-06,train
6.632407329999999e-07,8.794861624699999e-07,5.183229496844544e-08,1.7548466842262707e-06,train
8.080880650999999e-07,9.170435191299999e-07,1.6732558714808401e-06,1.9854215554636845e-06,train
7.983641594999999e-07,8.613521852999999e-07,2.290273260641449e-06,7.591600846602569e-07,train
8.091161928999999e-07,9.0785373886e-07,1.8932541989652796e-06,1.6849417778308764e-06,train
7.922996386e-07,9.0423938063e-07,1.573758543996061e-06,1.7006315136662818e-06,train
7.745942874e-07,8.8034857316e-07,1.5810963579651703e-06,1.2556562036862133e-06,train
7.993750058999999e-07,8.7729015969e-07,2.1323705752527083e-06,1.0355659457975312e-06,train
7.439112026e-07,8.936159352599999e-07,8.750097758119615e-07,1.70977614941329e-06,train
7.874275653999999e-07,9.287284911499999e-07,8.937002994858373e-07,2.595208414639266e-06,train
7.334266499999999e-07,9.1487860362e-07,3.116161515418343e-07,2.3704272513578143e-06,train
8.234402664999999e-07,9.2176263767e-07,1.9630619761542617e-06,2.0358447540134775e-06,train
8.315208673e-07,9.195478200199999e-07,2.2562734773544085e-06,1.8835194910897774e-06,train
8.515424625999999e-07,9.432600883e-07,2.1676558053567962e-06,2.8405264503817804e-06,train
7.829011608e-07,9.194732159799999e-07,1.0556961961083447e-06,2.2467560092400616e-06,train
7.750289274e-07,9.279960767899999e-07,6.662619975083767e-07,2.6444944545421877e-06,train
7.04559546e-07,8.589937687899999e-07,7.584565887265627e-07,1.2249794101461998e-06,train
7.429416639e-07,9.181252054499999e-07,3.7921817916399737e-07,2.434803409680826e-06,train
8.520700466e-07,9.359104270899999e-07,2.4810989754353326e-06,2.3997821071182906e-06,train
7.47790704e-07,8.7437361277e-07,1.1945919483984246e-06,1.2887567489010047e-06,train
7.755353556e-07,8.9896598858e-07,1.3280770811810567e-06,1.666647540445351e-06,train
7.497661158e-07,9.163018716099999e-07,5.330126896628401e-07,2.331325149941839e-06,train
8.565962111999999e-07,9.4164852966e-07,2.4377766025048403e-06,2.6806682919993548e-06,train
7.539580162999999e-07,8.475173216e-07,1.564568214529073e-06,8.221322630502875e-07,train
8.514012098999999e-07,9.345167363099999e-07,2.5043812469951744e-06,2.3341846091388397e-06,train
8.026122251e-07,9.3454423715e-07,1.0411276434161944e-06,2.7697824826331414e-06,train
8.379597244e-07,9.3434120312e-07,2.033451090463211e-06,2.4611673361253053e-06,train
7.747258536e-07,9.348042787199999e-07,4.3222842292806885e-07,2.9815108446393414e-06,train
7.555605186999999e-07,8.428504392e-07,1.6311426152893613e-06,7.476529589895617e-07,train
8.000790375e-07,9.244193832299999e-07,1.297167652227459e-06,2.3212069384114635e-06,train
8.453932489e-07,9.3868203994e-07,2.129733081844252e-06,2.6234311690925414e-06,train
8.167306475e-07,9.3880159855e-07,1.2383189481280525e-06,2.8936468082655547e-06,train
7.968602045e-07,9.290863521699999e-07,1.0882400141274576e-06,2.5454475595657596e-06,train
8.124994126e-07,9.095366623999999e-07,1.9450971998826167e-06,1.7093680996637184e-06,train
7.912116534999999e-07,8.9173477143e-07,1.756466736232908e-06,1.3938557821137125e-06,train
7.14911953e-07,9.0075519107e-07,3.39683931924198e-07,2.0318718124524954e-06,train
8.392902083999999e-07,9.1383947886e-07,2.6361082697503017e-06,1.6149981889832447e-06,train
8.355540772e-07,9.023869523299999e-07,2.7394448993129244e-06,1.310909498196121e-06,train
8.335519954e-07,9.2051113845e-07,2.2955945085719205e-06,1.9006251964934316e-06,train
7.874276436e-07,9.1239115475e-07,1.3106031154443331e-06,1.974556147856517e-06,train
8.188503702e-07,9.2976686635e-07,1.6113993342733702e-06,2.408297165338406e-06,train
8.610044546999999e-07,9.4438629593e-07,2.5024394462039707e-06,2.808046832015782e-06,train
7.944876573e-07,8.655209402499999e-07,2.1587745285219132e-06,8.566381805834078e-07,train
8.654959826e-07,9.4354889209e-07,2.7401779987291108e-06,2.6968996961009173e-06,train
8.219749023e-07,9.313572684699999e-07,1.6475654984770162e-06,2.4567447624270428e-06,train
8.24859096e-07,8.857849406799999e-07,2.675953645594925e-06,1.0082629236028325e-06,train
6.50574162e-07,8.170333877e-07,4.992587408878851e-07,8.650032709933006e-07,train
8.208986957e-07,9.240838120299999e-07,1.8311956513303165e-06,2.1477401699471303e-06,train
8.452801996e-07,9.2700582544e-07,2.5143377296036467e-06,2.046692330957817e-06,train
7.882877716999999e-07,9.1294589989e-07,1.3166438923201386e-06,1.986730772179764e-06,train
7.616752348e-07,8.9601949136e-07,1.1263272358936565e-06,1.6731230672905482e-06,train
8.359014991e-07,9.285548004299999e-07,2.1517460661504166e-06,2.2049961033686605e-06,train
8.439028437e-07,9.439484177399999e-07,1.85522052515038e-06,2.9671606769729764e-06,train
7.55948959e-07,8.983239524799999e-07,9.918468022599592e-07,1.7619115278154363e-06,train
8.531355071e-07,9.2133563144e-07,2.960524340387434e-06,1.7362918073375043e-06,train
8.53134653e-07,9.200370540699999e-07,2.993006626946546e-06,1.68780629777624e-06,train
7.26539907e-07,9.178178790199999e-07,1.3858206150839092e-07,2.5119774818900662e-06,train
7.909152770999999e-07,8.549108991999999e-07,2.1898891616334777e-06,7.084651938317107e-07,train
8.487360623e-07,9.348660875799999e-07,2.391788027232665e-06,2.380486468120626e-06,train
7.804650954e-07,9.3410326988e-07,5.717468160615517e-07,2.905373340801794e-06,train
7.996161615e-07,9.1438747858e-07,1.532629585119339e-06,1.956841035695111e-06,train
8.085415602e-07,9.2232402147e-07,1.554934086319463e-06,2.1756596316747917e-06,train
7.323841039999999e-07,9.0154183716e-07,5.697915314043838e-07,1.968403538116941e-06,train
7.893432248e-07,9.1470162988e-07,1.3003862722215447e-06,2.037355207176065e-06,train
7.93049587e-07,9.048231709299999e-07,1.579216779070871e-06,1.7118293486326246e-06,train
8.233480452999999e-07,8.770853109299999e-07,2.748655924546212e-06,8.430788367199996e-07,train
8.442346862e-07,9.3809629021e-07,2.111115969257921e-06,2.601762161651871e-06,train
8.334504373999999e-07,8.975752572699999e-07,2.755402781411696e-06,1.2051598642742053e-06,train
7.503007023999999e-07,9.1376819312e-07,6.002920282286744e-07,2.241444223425182e-06,train
8.238977876e-07,9.2772294857e-07,1.8132366110909751e-06,2.274892573301611e-06,train
7.945523944999999e-07,8.787279836299999e-07,2.0063535819993765e-06,1.0969859918149905e-06,train
8.123180323999999e-07,9.341018878799999e-07,1.2966982591897552e-06,2.6715796895365957e-06,train
7.285655281999999e-07,8.42978738e-07,1.218291204369505e-06,8.848947239858213e-07,train
7.726516501999999e-07,8.926572787e-07,1.3744641320041704e-06,1.530454286861405e-06,train
7.689246984999999e-07,9.2509302756e-07,6.366525920863498e-07,2.556760753377558e-06,train
7.12719203e-07,8.539396730199999e-07,9.096245551378255e-07,1.1127168279924009e-06,train
7.925330156e-07,9.0185026063e-07,1.6214413920114583e-06,1.6343644037716166e-06,train
6.108910829999999e-07,7.904663552999999e-07,2.89612040285107e-07,7.051001549808844e-07,train
7.599921775e-07,8.504602449e-07,1.6393075871542833e-06,8.320125568762914e-07,train
7.737987252e-07,8.819006982899999e-07,1.5462924724950272e-06,1.2913534275292577e-06,train
5.70481079e-07,7.752400387999999e-07,3.429104151338469e-08,6.675451302063541e-07,train
8.624279683e-07,9.466596068099999e-07,2.456181012858615e-06,2.9515715047296446e-06,train
8.105674060999999e-07,8.611430367999999e-07,2.5876764644784283e-06,6.626760668198972e-07,train
8.059976593e-07,8.969573595499999e-07,2.0100592594298546e-06,1.4153049643190833e-06,train
7.743206368e-07,9.205693952199999e-07,8.600700476368954e-07,2.3422891994203675e-06,train
7.36912621e-07,8.997887293099999e-07,6.675561940957254e-07,1.8990437034108093e-06,train
8.299861377e-07,9.234406662e-07,2.110850837949327e-06,2.044700262375849e-06,train
7.09614071e-07,8.9684525885e-07,3.3787624877905845e-07,1.95412136084845e-06,train
8.331728599e-07,9.081041955999999e-07,2.5568802181221227e-06,1.4942365521183545e-06,train
7.709379330999999e-07,8.6355832825e-07,1.7059446794178719e-06,9.739245989804103e-07,train
6.29682058e-07,8.450658922699999e-07,8.853371550372613e-08,1.2895356139272832e-06,train
8.4678085e-07,9.206125371899999e-07,2.7390877681329603e-06,1.7766300851185893e-06,train
7.998284012e-07,8.578983036e-07,2.3596203659819745e-06,6.922070429716779e-07,train
7.791965767999999e-07,9.2060056484e-07,9.536206172555337e-07,2.31267865257981e-06,train
8.286117298999999e-07,8.763112532799999e-07,2.9137701094352545e-06,7.806929665733229e-07,train
8.115400002999999e-07,8.731777145499999e-07,2.4768406010687553e-06,8.667156368639132e-07,train
7.918392469e-07,9.255087757599999e-07,1.082802544168237e-06,2.42429575196721e-06,train
8.092091524999999e-07,9.081651262199999e-07,1.8894986822289225e-06,1.6933937572418572e-06,train
7.878059588e-07,9.3535623541e-07,6.786873125785198e-07,2.9211732029632667e-06,train
8.066369802999999e-07,9.172303670599999e-07,1.6335107430759143e-06,2.0026954824207202e-06,train
6.84255195e-07,8.893887336999999e-07,1.4519872560738823e-07,1.884850214371728e-06,train
8.25410213e-07,9.0162835183e-07,2.4434821348300675e-06,1.381458905022379e-06,train
7.336092186999999e-07,8.8514280809e-07,8.44585723649339e-07,1.5712062986447224e-06,train
8.27367537e-07,8.7730965425e-07,2.863548103918233e-06,8.116470991432277e-07,train
8.524375197999999e-07,9.2243224068e-07,2.9051647266939494e-06,1.785872162924977e-06,train
8.534307723e-07,9.3695131455e-07,2.4962545422174196e-06,2.441119204741576e-06,train
7.25988073e-07,8.9876745709e-07,5.268891459629208e-07,1.9263565181193274e-06,train
7.670235184e-07,8.558702287999999e-07,1.7117772709158489e-06,8.737949545783249e-07,train
7.626290946e-07,9.228134387e-07,5.861981913849078e-07,2.501495495923347e-06,train
8.17366945e-07,8.887684929699999e-07,2.4243756147976237e-06,1.1364099667164819e-06,train
8.375317764e-07,9.0604831644e-07,2.7362440687072e-06,1.3939195598088367e-06,train
8.058009367999999e-07,9.3527099697e-07,1.0919294036750174e-06,2.783860244198318e-06,train
8.661434724e-07,9.466407245599999e-07,2.624791234540793e-06,2.904095644701063e-06,train
8.245886785999999e-07,8.7610192688e-07,2.7969356604819376e-06,8.130084253720208e-07,train
8.023209132e-07,9.326715017899999e-07,1.0989696221982984e-06,2.6763058883814976e-06,train
7.12335353e-07,8.423773507e-07,1.0053528391072423e-06,9.488879341342486e-07,train
8.559063209e-07,9.441565892499999e-07,2.299583321629789e-06,2.851857644168564e-06,train
8.151641509999999e-07,9.345645046299999e-07,1.3547260341446772e-06,2.6726443085486396e-06,train
8.012455223999999e-07,8.8123432584e-07,2.125440037879612e-06,1.099892714433833e-06,train
8.398558279e-07,9.425259329e-07,1.7791150558735465e-06,2.9137168870623235e-06,train
7.807104781e-07,9.197532152299999e-07,1.0048976177688842e-06,2.271231741219937e-06,train
8.343183864999999e-07,9.0041369574e-07,2.7346883647140504e-06,1.2699755355249213e-06,train
8.274511015999999e-07,9.3497744418e-07,1.6834569766782426e-06,2.5903671080107958e-06,train
7.988988577e-07,9.317319254399999e-07,1.0504349659213548e-06,2.6553559103435828e-06,train
6.35150705e-07,8.195350213999999e-07,3.3493667209848934e-07,9.436576532028381e-07,train
8.620340537999999e-07,9.336427376799999e-07,2.9692770462597406e-06,2.16924454909931e-06,train
8.060706961999999e-07,8.9306151216e-07,2.07307876351741e-06,1.3212117890687556e-06,train
7.658982588999999e-07,9.0974967059e-07,9.520623992643963e-07,2.0244017816260654e-06,train
7.491881706e-07,8.597084439699999e-07,1.3743404709945628e-06,1.0309672165946284e-06,train
8.228758945e-07,9.1757687254e-07,2.049296177256575e-06,1.887654026338827e-06,train
8.182155745999999e-07,8.8745912017e-07,2.4661021824633944e-06,1.1006544574705598e-06,train
8.692207106e-07,9.445384070899999e-07,2.8702892995015046e-06,2.7159226015365444e-06,train
7.966558379e-07,9.1950500434e-07,1.3468400151430047e-06,2.1555744124436387e-06,train
7.858494521e-07,9.1058209381e-07,1.3158783244630015e-06,1.9279821129931477e-06,train
8.111467404999999e-07,8.612999998e-07,2.6008642734723173e-06,6.606280269802621e-07,train
8.479552944e-07,9.4366113671e-07,2.0145229192122755e-06,2.9056752663591266e-06,train
7.907733427e-07,9.0951978723e-07,1.4401570864329653e-06,1.8633420346231581e-06,train
8.502695434e-07,9.1614117402e-07,2.9751965973423493e-06,1.5806108811283561e-06,train
7.749695440999999e-07,9.174508275499999e-07,9.493345600296488e-07,2.223867349157374e-06,train
8.561494952999999e-07,9.388632797799999e-07,2.5324122083250962e-06,2.5182905630676418e-06,train
8.204840534e-07,9.0221006055e-07,2.294225343800146e-06,1.438193742205342e-06,train
8.036737801e-07,9.366806701599999e-07,9.883998070524298e-07,2.8769460993221368e-06,train
5.98942873e-07,7.896418231e-07,1.9236582806389868e-07,7.305062369739464e-07,train
8.223134823999999e-07,8.908437258e-07,2.5298076482530745e-06,1.1422628028646197e-06,train
6.49822903e-07,8.240167243999999e-07,4.4495361310898064e-07,9.491809074635539e-07,train
6.692374349999999e-07,8.7014446173e-07,2.3263894124806717e-07,1.5524409512738912e-06,train
8.235753614e-07,8.967342675399999e-07,2.473571202930671e-06,1.2716145262935731e-06,train
8.605146261999999e-07,9.3323922483e-07,2.9170028203236765e-06,2.1671961103923646e-06,train
7.513393785999999e-07,8.705570903199999e-07,1.294614917570494e-06,1.2015662226608144e-06,train
8.276757531999999e-07,9.3318639012e-07,1.7517228277422442e-06,2.496932825784816e-06,train
8.174336264e-07,9.1679097987e-07,1.918346094296335e-06,1.9046507217903004e-06,train
7.60067869e-07,8.541411191e-07,1.6066707750090548e-06,8.866064132435732e-07,train
8.5934827e-07,9.3824890267e-07,2.688556972198815e-06,2.4464201851647016e-06,train
7.911064984e-07,9.1199097949e-07,1.3964366624428075e-06,1.9375913289198394e-06,train
8.272286314e-07,8.8951983785e-07,2.6915095263228e-06,1.0697298085155883e-06,train
8.469900235e-07,9.370297714699999e-07,2.249940843749192e-06,2.5140724941701094e-06,train
8.058418847e-07,9.3184693744e-07,1.210872043977556e-06,2.6091411193522813e-06,train
8.523287918999999e-07,9.3540430798e-07,2.5091110818410657e-06,2.3702225794656585e-06,train
7.410455812e-07,8.640063331199999e-07,1.2051725423573287e-06,1.1415242280375373e-06,train
