A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,bin
7.966830654733e-07,9.243563922576e-07,7.295188469680004e-08,7.45455965800001e-08,4.9862078682149956e-08,1.8028304796215892e-08,1.7972230682331134e-08,4.65336328436099e-08,1.7567838280400156e-08,3.134952207289998e-08,1.2101060798937009e-06,2.346326962271359e-06,test
7.14569405838e-07,7.736196811799999e-07,7.299110290429999e-08,7.472610481079998e-08,4.9865215320839844e-08,1.803159457719887e-08,1.7638355742433014e-08,4.653278456844002e-08,1.7569942659499925e-08,3.134281792666994e-08,1.4648069057451307e-06,1.704322553651797e-07,test
7.633118602742e-07,8.778254812764e-07,7.296118130290002e-08,7.461061215079998e-08,4.986158407421991e-08,1.8029171422772058e-08,1.7841095891277033e-08,4.65319657109099e-08,1.7568137885900096e-08,3.134072584234001e-08,1.4000961018512782e-06,1.274023358268533e-06,test
5.46318073717e-07,7.148133297009999e-07,7.302630740940004e-08,7.526191359269982e-08,4.9868870708780004e-08,1.8038374234841737e-08,1.6948727260338796e-08,4.651961198140995e-08,1.7574821581399904e-08,3.1355477714019964e-08,8.563763205301267e-08,2.1930521190120146e-07,test
8.083928023385999e-07,9.204126813594e-07,7.295294490009995e-08,7.452325439289989e-08,4.986282497932983e-08,1.8028122899244085e-08,1.8020974452729937e-08,4.653698262461004e-08,1.7567806520000038e-08,3.1349343060129994e-08,1.5872843320086505e-06,2.1078920493315702e-06,test
5.97763588962e-07,8.031199655430999e-07,7.299253374079987e-08,7.506038387839995e-08,4.986282265249994e-08,1.803471530337111e-08,1.7167573018847143e-08,4.651686044747e-08,1.757191603529992e-08,3.134483102708993e-08,1.0570147594085155e-07,8.723049920686637e-07,test
8.116956352346e-07,9.117636382496e-07,7.295465307840012e-08,7.451652520249996e-08,4.9863189259979953e-08,1.802810848301501e-08,1.8036058959533973e-08,4.653890975991e-08,1.7567750516199833e-08,3.134761173096978e-08,1.8662945762100488e-06,1.7877637577212723e-06,test
8.191322302615999e-07,9.120282887045e-07,7.29550292568998e-08,7.450310376710005e-08,4.986368897289001e-08,1.8028090442482934e-08,1.806672294156783e-08,4.654082617252989e-08,1.7567810932300116e-08,3.1348380000669976e-08,2.0548879040904108e-06,1.7379777260732334e-06,test
8.668295824882999e-07,9.444994290422999e-07,7.295649308799976e-08,7.442877826720001e-08,4.9869028239310025e-08,1.8027748316110942e-08,1.825729224892729e-08,4.655232533844998e-08,1.7568445670200038e-08,3.1369327087289964e-08,2.738115579095249e-06,2.7493027223471637e-06,test
5.798686016029999e-07,7.74346330911e-07,7.30030878837e-08,7.512608566049998e-08,4.9864513404589903e-08,1.8035862567923037e-08,1.7092061163475997e-08,4.651750562094998e-08,1.7572816578100108e-08,3.13476602082798e-08,1.1146531717225427e-07,6.355357553679484e-07,test
6.727970029149999e-07,8.498876140801999e-07,7.297250817139997e-08,7.482812225389998e-08,4.986064001404994e-08,1.8031657251617952e-08,1.7474722622926916e-08,4.65211622069599e-08,1.7569597050099866e-08,3.134027673205988e-08,4.7283913218685115e-07,1.2119438127841305e-06,test
8.590205636994999e-07,9.329256699025999e-07,7.29561209406998e-08,7.443845351339993e-08,4.986773475271e-08,1.802768629426108e-08,1.822902775539186e-08,4.6551117103959985e-08,1.756816291180002e-08,3.1361268581149866e-08,2.8447269721673996e-06,2.1742354950931245e-06,test
6.07759649515e-07,7.692331376429999e-07,7.300128799510001e-08,7.502942174209988e-08,4.9864751230900096e-08,1.8034860575952875e-08,1.7205040327634766e-08,4.652060681177001e-08,1.7572113545900035e-08,3.134661455158989e-08,3.639748292289168e-07,5.141977085069793e-07,test
8.344361703193e-07,8.885069126088e-07,7.296125061829998e-08,7.447583320039983e-08,4.9865611951079956e-08,1.802801107911896e-08,1.81325516437748e-08,4.6547708814459925e-08,1.7567900398400117e-08,3.13471731198299e-08,2.9127055809971323e-06,9.853797095634824e-07,test
8.556126670247999e-07,9.364519550690999e-07,7.29550837832e-08,7.444433756329987e-08,4.986727966172992e-08,1.80277560046271e-08,1.8213045406788933e-08,4.654918843772992e-08,1.7568156408599958e-08,3.136212897600989e-08,2.582729955222416e-06,2.3946650261574343e-06,test
7.795009426399999e-07,9.249928844502e-07,7.29514695986001e-08,7.457937622649982e-08,4.9861108275799956e-08,1.8028633084254024e-08,1.7902112558952707e-08,4.652990266267998e-08,1.7567920650200215e-08,3.1348671996609936e-08,8.316792334443386e-07,2.4885359025020877e-06,test
8.295733098618e-07,9.420597681002999e-07,7.295140900000011e-08,7.448875522249995e-08,4.9864529577270016e-08,1.8027950149374087e-08,1.810107481038603e-08,4.653926055050991e-08,1.75680511412998e-08,3.136045328115992e-08,1.4552878990436134e-06,2.985599635894205e-06,test
8.508734505158e-07,9.390791119842e-07,7.295414838389988e-08,7.445246599099988e-08,4.986674316121991e-08,1.802773798934889e-08,1.8191769542761763e-08,4.654689045893997e-08,1.7568162894500218e-08,3.1362351684399805e-08,2.2987192127911304e-06,2.5936958648407345e-06,test
7.599833957673999e-07,9.275493516445e-07,7.295125229049987e-08,7.462008070389993e-08,4.986026718721992e-08,1.8029045667314036e-08,1.782250477284087e-08,4.652586155566992e-08,1.7568101326899936e-08,3.134881961404995e-08,3.9354097381746324e-07,2.7219717960657985e-06,test
7.737301291717e-07,8.110501123528e-07,7.29784971311998e-08,7.459202101709996e-08,4.986495448210995e-08,1.8029769551693912e-08,1.7881165925036042e-08,4.653953483878988e-08,1.7568769890100072e-08,3.13412541327999e-08,2.1881705337298106e-06,2.3854597155865886e-07,test
6.261293660559999e-07,8.034501018732999e-07,7.298933590200013e-08,7.496722727790001e-08,4.9862744027429996e-08,1.8033753604028107e-08,1.7282747262708134e-08,4.6519651790569864e-08,1.757117075419991e-08,3.134338743160984e-08,3.4965101323988416e-07,7.938317349130106e-07,test
7.968557474116e-07,8.322714563285e-07,7.297303681709986e-08,7.454515591959994e-08,4.9865106812150004e-08,1.8029093332553025e-08,1.7976748739349875e-08,4.654258157869999e-08,1.7568398016000006e-08,3.13418268921001e-08,2.5134667992069743e-06,3.423590712088257e-07,test
8.390027563613e-07,9.119682119977999e-07,7.295675229860009e-08,7.446870983339993e-08,4.986552131358993e-08,1.8027850389469024e-08,1.8149425964305207e-08,4.6546717423550096e-08,1.756781036799999e-08,3.135108724980987e-08,2.6503796863846117e-06,1.5621716901148368e-06,test
8.442947094006999e-07,9.202331241063999e-07,7.29558362130999e-08,7.446057894660011e-08,4.986594193722994e-08,1.8027751346771323e-08,1.817009963020093e-08,4.654750697236985e-08,1.7567925497599942e-08,3.135394320849984e-08,2.642645091735273e-06,1.7924249100736772e-06,test
8.217515102324999e-07,9.167899171784e-07,7.295426680320015e-08,7.44987828161999e-08,4.98638488495898e-08,1.802803423023618e-08,1.807670994210624e-08,4.654090921232994e-08,1.7567764161400017e-08,3.134976014900993e-08,2.022105397301966e-06,1.8736049337943053e-06,test
7.628883094864999e-07,9.215523735241999e-07,7.29521275331999e-08,7.461321479960002e-08,4.9860433522989886e-08,1.802890362848193e-08,1.783559109894393e-08,4.65272426480498e-08,1.7568028472300183e-08,3.1347035149169984e-08,6.154802801863665e-07,2.4529772664590736e-06,test
7.457595897953e-07,8.540064360564999e-07,7.296750215290008e-08,7.46489680447e-08,4.9861857075009913e-08,1.802976366906428e-08,1.776968474294403e-08,4.653100745592992e-08,1.7568498903700003e-08,3.133962530380984e-08,1.3672988959450772e-06,9.627430316414437e-07,test
8.219053300186e-07,9.160816987043e-07,7.295448225330005e-08,7.449839886399997e-08,4.986384746879989e-08,1.8028041474790817e-08,1.8077509225644843e-08,4.654102084638998e-08,1.756776834840013e-08,3.134963931568006e-08,2.0425328123115217e-06,1.848097928158009e-06,test
8.405941135489999e-07,8.990405588367999e-07,7.295950419069998e-08,7.446553159739994e-08,4.9866014846450085e-08,1.8027885466782825e-08,1.8157619583888812e-08,4.654864417958989e-08,1.7567893810299826e-08,3.134928385851e-08,2.9483324749687648e-06,1.1786346517262273e-06,test
8.365905919456e-07,9.324745745239e-07,7.295306187070007e-08,7.447484121659997e-08,4.986503748486988e-08,1.802783702972678e-08,1.813433831533462e-08,4.654316142731994e-08,1.756798016350017e-08,3.135677648637981e-08,2.0357652624667906e-06,2.385167452283003e-06,test
7.421804131371e-07,8.633392324815999e-07,7.29651702492e-08,7.46565744865998e-08,4.9861389902850043e-08,1.8029770484890862e-08,1.7755498919895988e-08,4.6529666812560016e-08,1.756844935359989e-08,3.133973018975988e-08,1.2215042673803629e-06,1.1273701617505676e-06,test
6.846694107649999e-07,8.853027904021999e-07,7.296296406880003e-08,7.479572578879992e-08,4.9859424552649955e-08,1.803095175269086e-08,1.7523359087133825e-08,4.651945834434988e-08,1.756908081620001e-08,3.1341235212319814e-08,2.0533623301974823e-07,1.7932985921746468e-06,test
8.333469735054e-07,9.205399592469999e-07,7.295456785209992e-08,7.44789262831e-08,4.9864789293659976e-08,1.8027870506938167e-08,1.8124153360480212e-08,4.6543816726739886e-08,1.7567879053299866e-08,3.135231755425999e-08,2.2730974914205453e-06,1.9078342880969447e-06,test
6.21158367589e-07,7.49645084338e-07,7.300584422769982e-08,7.498765735519991e-08,4.9865908593810054e-08,1.8034744621188037e-08,1.7257587678311838e-08,4.6523541725879975e-08,1.7572089462000064e-08,3.134757914240988e-08,5.637670144287801e-07,3.044917085893457e-07,test
7.648993364657999e-07,9.333634189441999e-07,7.295035758369983e-08,7.461057620380007e-08,4.986049763225017e-08,1.802887388014611e-08,1.784068206443109e-08,4.652590184330996e-08,1.7568136444199833e-08,3.135123948693009e-08,2.890487801348263e-07,2.9729740212483876e-06,test
7.324507423044999e-07,8.965895798254e-07,7.295779763000012e-08,7.467848021770004e-08,4.9859970103230124e-08,1.8029632909852933e-08,1.771563654830796e-08,4.6525036122400046e-08,1.7568358932100086e-08,3.134183572679985e-08,6.487396435033336e-07,1.8418176475827261e-06,test
8.385013749122e-07,9.260151205522999e-07,7.295426862869983e-08,7.447071921729981e-08,4.986531553878983e-08,1.8027801672494636e-08,1.814432828165789e-08,4.654476054971999e-08,1.756791483459969e-08,3.135469511914991e-08,2.2937625379890256e-06,2.0756940314417954e-06,test
6.90798375187e-07,8.451472304697999e-07,7.297241860540005e-08,7.478060142699994e-08,4.98611075289799e-08,1.803117151433595e-08,1.7547241927412766e-08,4.652376163616008e-08,1.7569340742300082e-08,3.133985132921995e-08,7.144687613500561e-07,1.076484760512944e-06,test
8.565740808403999e-07,9.424900112212999e-07,7.295468775750001e-08,7.444410027359997e-08,4.986746631747989e-08,1.8027790422996912e-08,1.8214342469829936e-08,4.6548368941949884e-08,1.7568211185599993e-08,3.1365481739739986e-08,2.3821601938414876e-06,2.7392378670145357e-06,test
7.180748191760001e-07,7.902546983283e-07,7.298603537060003e-08,7.471636201729986e-08,4.9864338389749887e-08,1.8031307830841952e-08,1.7653933861377797e-08,4.653192682145994e-08,1.7569603319199926e-08,3.1341567729569947e-08,1.4229204895695831e-06,3.189883669336157e-07,test
7.16441743539e-07,8.798274344349e-07,7.296228234130002e-08,7.471591716579996e-08,4.9860108543489975e-08,1.8030145686329046e-08,1.765161443815689e-08,4.652422518800002e-08,1.756866013440007e-08,3.134038445402997e-08,6.70900405112884e-07,1.5439980210992706e-06,test
8.54736473111e-07,9.377744609226e-07,7.295483706419985e-08,7.44459759798999e-08,4.986719123033995e-08,1.802774384109104e-08,1.8208750079281087e-08,4.6548573555939925e-08,1.7568151973699982e-08,3.1362552806559943e-08,2.4987971368697426e-06,2.477124632568239e-06,test
7.095070317939999e-07,8.013598387363e-07,7.298326473530013e-08,7.473614986659978e-08,4.986353338051992e-08,1.8031305505401934e-08,1.7620169778872046e-08,4.6529804204859905e-08,1.756956547420004e-08,3.1341069687260115e-08,1.2466772817006296e-06,4.732863245394652e-07,test
8.226411992505e-07,9.390135977446e-07,7.295116613529993e-08,7.45001469741999e-08,4.986392283608e-08,1.8027996389401156e-08,1.8073807549217058e-08,4.653778876840983e-08,1.756800659320008e-08,3.1357882658999816e-08,1.3790280917309867e-06,2.8600496002219384e-06,test
7.850584294477e-07,8.493269225974e-07,7.29682841510999e-08,7.45671693200998e-08,4.9863637144139976e-08,1.8029133684872925e-08,1.7929200174672923e-08,4.653867976124981e-08,1.756823394539985e-08,3.1340819916210096e-08,2.108611839521233e-06,6.666296920087646e-07,test
7.718652473447999e-07,8.94708203853e-07,7.295733634980005e-08,7.459300571450006e-08,4.9861345029469977e-08,1.802887258670414e-08,1.7875151831989045e-08,4.6531953757719965e-08,1.7567973376399866e-08,3.134240887589e-08,1.3188583081336554e-06,1.5863061165501343e-06,test
6.886436733429999e-07,8.493840866714999e-07,7.297152867689996e-08,7.47860272947999e-08,4.9860829181099814e-08,1.8031230260984905e-08,1.753875053216497e-08,4.652310327965995e-08,1.7569320811700172e-08,3.133989820416979e-08,6.53039735127093e-07,1.145093344655467e-06,test
8.42981316052e-07,9.367799331482e-07,7.295324646439989e-08,7.44649041015e-08,4.986574990667984e-08,1.802777841080383e-08,1.8159507808184056e-08,4.654451530007001e-08,1.7568018478699904e-08,3.1359714846689905e-08,2.0999022018787364e-06,2.5456635382850737e-06,test
8.564405531559e-07,9.453473856684999e-07,7.29544978471999e-08,7.444505097759992e-08,4.9867568787319905e-08,1.8027760722706918e-08,1.821214432013811e-08,4.654771914663992e-08,1.7568293095599864e-08,3.136734229887996e-08,2.2471701101349443e-06,2.9329099205836247e-06,test
8.467130703981e-07,9.395056220190999e-07,7.295346455709997e-08,7.445925263070008e-08,4.986619918376998e-08,1.8027842015380918e-08,1.817399017555878e-08,4.6545326457599904e-08,1.7568081201500024e-08,3.136177769311983e-08,2.1277977705243705e-06,2.6624604063492597e-06,test
7.586112566580999e-07,9.00409160303e-07,7.295624561659993e-08,7.462081810489997e-08,4.9860714980219925e-08,1.802913851421285e-08,1.782111343288201e-08,4.652898619730003e-08,1.756809961719993e-08,3.1342658576089946e-08,9.923511603337101e-07,1.8038481143131693e-06,test
7.821324385121e-07,8.769832362079999e-07,7.296141061679993e-08,7.457224162090002e-08,4.9862432777350014e-08,1.8028841995713687e-08,1.791760681267982e-08,4.653568209279992e-08,1.7568048722900035e-08,3.1341370146289957e-08,1.7582161577265777e-06,1.1475870376396915e-06,test
7.401558578758e-07,9.208750249753e-07,7.295274712319987e-08,7.466254974070013e-08,4.985973787132987e-08,1.802935721609013e-08,1.7743997620745864e-08,4.6523496050959936e-08,1.7568247792899877e-08,3.134647094046982e-08,2.567626117125723e-07,2.5572104853100506e-06,test
7.420394065706999e-07,7.935955536352999e-07,7.298400562940009e-08,7.466082219320003e-08,4.986481099724003e-08,1.8030722748108957e-08,1.7751221129681e-08,4.6535307550189895e-08,1.756925774989989e-08,3.134144083402993e-08,1.7511301880157458e-06,2.331010362701993e-07,test
8.240185053628e-07,8.981935482161999e-07,7.29581932587e-08,7.449390459529994e-08,4.9864439576600004e-08,1.802802852884767e-08,1.808850085353592e-08,4.654363540019998e-08,1.7567784203899756e-08,3.134676652315978e-08,2.4478392093191577e-06,1.3084638885206361e-06,test
6.89423030703e-07,8.054055160160999e-07,7.298335329829996e-08,7.478648573840002e-08,4.986299505496996e-08,1.8031802936761935e-08,1.75391607602449e-08,4.652684009297008e-08,1.7569837330599933e-08,3.134115931527004e-08,9.791818853471233e-07,5.991430962383006e-07,test
7.816519453814e-07,9.103161417972999e-07,7.295411941189983e-08,7.457376389989988e-08,4.986139411128983e-08,1.8028585354858007e-08,1.791350306949697e-08,4.653225490982001e-08,1.7567912814799863e-08,3.134517200683003e-08,1.226405026776625e-06,1.949679414309883e-06,test
8.453458131316e-07,9.242629645340999e-07,7.295535079420001e-08,7.44591830694e-08,4.986602451095011e-08,1.8027706284703867e-08,1.817359454233489e-08,4.6547320921059944e-08,1.7567892135599858e-08,3.135532800247988e-08,2.575847015747987e-06,1.9370457856975026e-06,test
7.984815097231e-07,9.269812316385e-07,7.29514858593998e-08,7.454255837539991e-08,4.986215254210995e-08,1.8028273197240984e-08,1.7978822161218872e-08,4.6533665046859915e-08,1.756781097659994e-08,3.13505091651301e-08,1.1764149290336746e-06,2.4438197209216237e-06,test
5.79456357774e-07,7.71219242218e-07,7.300415320590006e-08,7.512788153620007e-08,4.9864724652119954e-08,1.8035897172874938e-08,1.7090064030337726e-08,4.651767030589e-08,1.7572841542300033e-08,3.134793363026e-08,1.2273050701045562e-07,6.078989248772002e-07,test
8.549537937536e-07,9.432882568585999e-07,7.295437191689988e-08,7.444690817840006e-08,4.986728828948004e-08,1.802778536486894e-08,1.8206950803386083e-08,4.654757160771997e-08,1.7568214168199936e-08,3.13656962038299e-08,2.281863958804984e-06,2.80949195060006e-06,test
6.754654978560001e-07,8.180584687737e-07,7.298087996760001e-08,7.482249067649987e-08,4.9862159319709933e-08,1.80319949801898e-08,1.7483720336828015e-08,4.652404523548996e-08,1.7569915399600155e-08,3.134092684355994e-08,7.446597569078812e-07,7.91883901573681e-07,test
6.917659318489998e-07,8.641280479261e-07,7.296752750269989e-08,7.477747888859997e-08,4.986026308117e-08,1.8030965059936756e-08,1.755183204817608e-08,4.6522287539229916e-08,1.756919807370004e-08,3.1340034534999965e-08,5.469620301709095e-07,1.362090920163317e-06,test
7.972561139264e-07,8.090066634493e-07,7.297941797469994e-08,7.45458946656e-08,4.986624135771999e-08,1.8029443416473872e-08,1.7977154183498047e-08,4.6544624218059934e-08,1.756866544660002e-08,3.134271058552989e-08,2.7042917715541218e-06,4.1939603852389265e-08,test
8.574661726949e-07,9.286600035645999e-07,7.29564160671001e-08,7.444023117999981e-08,4.9867457873239984e-08,1.802763470536325e-08,1.822383488462972e-08,4.6551211920609884e-08,1.7568100007299685e-08,3.135933170917981e-08,2.9142478253920608e-06,1.9927934750166602e-06,test
7.379962697312e-07,8.849231308328e-07,7.296020149090009e-08,7.466572037859996e-08,4.986051259384988e-08,1.802964686447764e-08,1.7738513107150625e-08,4.65269991424198e-08,1.7568314670599892e-08,3.134067179526003e-08,9.044726017633302e-07,1.5476484909882659e-06,test
8.599910643293e-07,9.436842986294999e-07,7.295522348869997e-08,7.443905198279991e-08,4.9868020412499937e-08,1.8027770887027746e-08,1.8228225982841226e-08,4.654951164186995e-08,1.7568285904799844e-08,3.136707122755001e-08,2.4715001067410104e-06,2.7778353207398482e-06,test
6.010549857369999e-07,7.35556810617e-07,7.301247258699988e-08,7.505532665709986e-08,4.986690292303991e-08,1.8035737946345882e-08,1.7174481587974157e-08,4.6522727825649986e-08,1.757279396039977e-08,3.1349993219629926e-08,4.4393484297036636e-07,2.456007564905285e-07,test
8.543443441404e-07,9.399481324218999e-07,7.295458014529989e-08,7.444712612309997e-08,4.986719628454987e-08,1.802772172933915e-08,1.8206152643663268e-08,4.654803823531992e-08,1.7568139419900057e-08,3.136362731791996e-08,2.3987077156909067e-06,2.607003883394546e-06,test
6.97457321049e-07,8.582205403477e-07,7.29686421594e-08,7.476308661709996e-08,4.986059668740984e-08,1.803091704006413e-08,1.7574707599272733e-08,4.65235401536099e-08,1.7569112203699803e-08,3.1339751072599946e-08,6.740084343912315e-07,1.2436341997511297e-06,test
6.111281046919999e-07,7.34793776401e-07,7.301156448879995e-08,7.502166974859984e-08,4.9866969975679966e-08,1.8035425547033302e-08,1.7215337359575085e-08,4.652383514214003e-08,1.757254880429992e-08,3.1349540131759944e-08,5.326677300000208e-07,2.10784085877484e-07,test
8.035942032375999e-07,8.892735474019e-07,7.295904766800001e-08,7.453074848689998e-08,4.986322649248989e-08,1.8028366037570846e-08,1.8004901331522733e-08,4.653922069071987e-08,1.7567851639799988e-08,3.134364386467987e-08,2.05805747244703e-06,1.2565655677976165e-06,test
8.377215537657999e-07,9.429048548296999e-07,7.295214942419996e-08,7.447505354990005e-08,4.9865320193660133e-08,1.8027924630409085e-08,1.8134535389480047e-08,4.654155958010987e-08,1.756810424439989e-08,3.1362146484429935e-08,1.67526996756453e-06,2.963761581318397e-06,test
8.686380217170999e-07,9.477739549260999e-07,7.295661328230002e-08,7.442691723799995e-08,4.986940524665993e-08,1.802781035843232e-08,1.826298483426295e-08,4.6552448181879986e-08,1.7568515178900007e-08,3.1372158016709884e-08,2.6641533957376262e-06,2.962004999794285e-06,test
8.176502068288e-07,9.123796040714999e-07,7.295484261910005e-08,7.450572400079991e-08,4.986360853433989e-08,1.8028089720327843e-08,1.8060530099409753e-08,4.654033523767002e-08,1.756781597559993e-08,3.134836623458993e-08,2.0077396939721323e-06,1.7609317405605676e-06,test
7.546220694322e-07,8.379548845291e-07,7.297146800539986e-08,7.463041870060012e-08,4.986286494052009e-08,1.8029818509044816e-08,1.780504782533075e-08,4.653382104405987e-08,1.7568570678999787e-08,3.133979709624991e-08,1.6474245256087783e-06,6.887891225057284e-07,test
6.916804493869998e-07,8.319252033568e-07,7.29758642946999e-08,7.477898060599997e-08,4.986171835061e-08,1.8031312248801904e-08,1.755014192195569e-08,4.652490611761987e-08,1.7569432517000028e-08,3.134001509317004e-08,8.292740107943741e-07,8.978207968741575e-07,test
7.904599795081e-07,8.506455999898e-07,7.296798351409986e-08,7.455654347639982e-08,4.986386233481998e-08,1.8029008422699786e-08,1.7951273969580652e-08,4.6539697169189965e-08,1.756819699369997e-08,3.134113546574006e-08,2.2096781991392073e-06,6.498344759021809e-07,test
7.292992227587999e-07,7.962910194194999e-07,7.298375434939995e-08,7.468956507290005e-08,4.9864277125059916e-08,1.803091972087682e-08,1.7699779709551028e-08,4.6533091183449836e-08,1.7569402486299845e-08,3.134122138011e-08,1.5444992225859693e-06,3.276990254064101e-07,test
7.968914478173e-07,9.217215685763999e-07,7.295231481989984e-08,7.454493939679994e-08,4.986207812369986e-08,1.8028332438345844e-08,1.7973629671455117e-08,4.653407975343989e-08,1.756785558260008e-08,3.13487862985399e-08,1.2848203836685825e-06,2.2405810959477574e-06,test
6.904453340299999e-07,8.514577880975e-07,7.297088722319989e-08,7.478121939790004e-08,4.986080162631992e-08,1.803110423274077e-08,1.7546141680969834e-08,4.652314434339996e-08,1.7569296660700156e-08,3.133986206362e-08,6.552030310683002e-07,1.168437592217187e-06,test
8.383388596387e-07,9.096236785605e-07,7.295716693779997e-08,7.44697029088999e-08,4.986553279814999e-08,1.802787680847006e-08,1.8146929411110794e-08,4.6546768476959943e-08,1.7567830276699863e-08,3.1350567801879915e-08,2.6767305102615465e-06,1.4959778426471563e-06,test
8.555590712992999e-07,9.270671666884999e-07,7.295638740299981e-08,7.444305662589995e-08,4.986728462136003e-08,1.8027655533426966e-08,1.821614420582181e-08,4.655066140909994e-08,1.7568020697999918e-08,3.135826121459e-08,2.883424950906717e-06,1.944904167676413e-06,test
8.057680007043e-07,8.677910654933e-07,7.296415945460003e-08,7.452697857569993e-08,4.986412897928003e-08,1.8028592491149974e-08,1.801429575444669e-08,4.654170688263987e-08,1.7567995207299982e-08,3.1342538157469946e-08,2.3826565215040234e-06,8.178457614918934e-07,test
7.634377264206e-07,8.812717427506e-07,7.29604471568999e-08,7.46103841211998e-08,4.986147722544e-08,1.8029134116539126e-08,1.784149449198683e-08,4.653169867417999e-08,1.7568112425800073e-08,3.134089863959007e-08,1.3590054864036807e-06,1.3408244772433135e-06,test
8.429078508564999e-07,9.046511033837e-07,7.295868843420004e-08,7.446188660179987e-08,4.9866076759139954e-08,1.8027820631018995e-08,1.816680744472816e-08,4.6548813841869896e-08,1.756784217160006e-08,3.135049121584994e-08,2.9276953299146328e-06,1.3064076228847609e-06,test
7.290020668532e-07,7.941143951718e-07,7.298439417469982e-08,7.469036769410009e-08,4.986438498712999e-08,1.8030943819874943e-08,1.7698481820172846e-08,4.653323625511009e-08,1.7569419888699955e-08,3.1341372664319856e-08,1.5529743395922969e-06,3.0627626464880544e-07,test
7.528168930718e-07,9.008807680284999e-07,7.295620212499985e-08,7.463329071749995e-08,4.9860491920849836e-08,1.8029245291335047e-08,1.7797640597221943e-08,4.652783870217991e-08,1.7568125507399992e-08,3.134258266119001e-08,8.882217682231049e-07,1.8477296474430835e-06,test
8.329225614553e-07,9.253085765108999e-07,7.295377004739985e-08,7.448014735389997e-08,4.986469118950993e-08,1.8027820610341015e-08,1.8121255548079027e-08,4.654303247770999e-08,1.756784807240003e-08,3.13535907856e-08,2.1351819830532304e-06,2.0979958582758368e-06,test
7.682701770192e-07,9.018844555752e-07,7.29558198213001e-08,7.460063341779991e-08,4.986098370140995e-08,1.8028902972206732e-08,1.7860067628151965e-08,4.6530555868559954e-08,1.7567940311000015e-08,3.134314857256997e-08,1.1345339615900912e-06,1.7884743541414787e-06,test
7.106298038339999e-07,8.16734196697e-07,7.297892760809986e-08,7.473237587709988e-08,4.9862791204520086e-08,1.8031037327431716e-08,1.7625759575365977e-08,4.652869648030994e-08,1.7569347594799802e-08,3.134023304345e-08,1.1652750548321792e-06,6.381925672263931e-07,test
7.085799024269999e-07,8.443621531928e-07,7.297156973799998e-08,7.473589410980001e-08,4.9861371053670014e-08,1.803074360848084e-08,1.761906044362096e-08,4.652618756098994e-08,1.756905673029977e-08,3.13396306639599e-08,9.351328435266949e-07,9.939868664295064e-07,test
7.93556062567e-07,9.235448361309e-07,7.295191610429987e-08,7.455154195489991e-08,4.986182126246982e-08,1.802841981997209e-08,1.7959645624537634e-08,4.6533081025119966e-08,1.7567859734200145e-08,3.134900991870001e-08,1.1631138773914548e-06,2.3353267760184616e-06,test
7.794212931837e-07,7.974009983487e-07,7.298237100850006e-08,7.458155438609995e-08,4.986600188350985e-08,1.8029905171712037e-08,1.7903443341348948e-08,4.654173690192988e-08,1.756894063960012e-08,3.134222365490997e-08,2.394014327655415e-06,4.180227419114513e-08,test
8.131960179357e-07,9.107614208943e-07,7.295494830179999e-08,7.451371379260004e-08,4.9863270194659925e-08,1.8028116128718096e-08,1.8042451795422825e-08,4.6539412737909934e-08,1.7567749980599936e-08,3.1347522670600044e-08,1.925092226894267e-06,1.7451359706624347e-06,test
7.859222485233999e-07,9.088862835378999e-07,7.295441110180001e-08,7.456520798019996e-08,4.98616385178299e-08,1.8028591930536983e-08,1.7931082892007813e-08,4.65332366298399e-08,1.7567901342599814e-08,3.134513707264998e-08,1.3410229930989547e-06,1.879157290049243e-06,test
7.723881344441999e-07,8.759032179787999e-07,7.296161300540001e-08,7.459182725449993e-08,4.986196523485993e-08,1.8028973536850796e-08,1.787795339617704e-08,4.653380606481001e-08,1.756810583309997e-08,3.134089534926009e-08,1.5852596549080304e-06,1.185939284908325e-06,test
6.00213049329e-07,7.44641586884e-07,7.300967273799992e-08,7.505718483280008e-08,4.986629727083007e-08,1.8035641568301812e-08,1.7171982129354032e-08,4.652186152316005e-08,1.757273164170001e-08,3.1349132389939824e-08,4.0275305371273464e-07,3.2256202452490127e-07,test
8.51966751948e-07,9.413484386866e-07,7.295403690689986e-08,7.445118810359991e-08,4.9866928347429975e-08,1.8027811862809846e-08,1.819526485694076e-08,4.6546837902839995e-08,1.7568142201200078e-08,3.136384300863005e-08,2.2485527193136576e-06,2.7183169591700322e-06,test
8.268116498564999e-07,9.410301619889999e-07,7.295127030280012e-08,7.449333023450005e-08,4.986426664765983e-08,1.802796663086007e-08,1.8090187896382955e-08,4.6538608245140095e-08,1.7567971980199883e-08,3.1359485130639925e-08,1.4168501899971452e-06,2.9454404512814408e-06,test
7.063238594179999e-07,8.73108215494e-07,7.296448177109982e-08,7.47405796826999e-08,4.9860154199869945e-08,1.803043863971778e-08,1.761076280916689e-08,4.652346101052997e-08,1.756885967479987e-08,3.134007528897992e-08,6.232409013212186e-07,1.459635851918158e-06,test
8.730737220588999e-07,9.476942359770999e-07,7.295766782109992e-08,7.44203377452998e-08,4.9870145184789825e-08,1.802780208577387e-08,1.8282462547374938e-08,4.655450316612998e-08,1.756859302189998e-08,3.1373400509989956e-08,2.8861471171862057e-06,2.8969963849043495e-06,test
