A1,A2,A3,A4,C1,C2,bin
7.991786544999999e-07,8.1891612169e-07,2.910512083e-07,1.4045712511999998e-07,2.707687908213343e-06,1.3683756019112093e-07,train
7.288956202999999e-07,9.17950960769e-07,2.910994464999999e-07,1.4056279811999992e-07,1.889030775515498e-07,2.494540003738082e-06,train
7.673305677999999e-07,8.114936283499999e-07,2.911061082999999e-07,1.4050295491999995e-07,2.0926191176636074e-06,2.7376844665903544e-07,train
6.597336849999999e-07,8.4799707016e-07,2.9129742669999994e-07,1.4069161059999996e-07,3.7336071510515766e-07,1.2222248426800737e-06,train
7.504632447e-07,8.985788045799999e-07,2.910695827999999e-07,1.4052573226999994e-07,9.162408711010379e-07,1.789411854570968e-06,train
6.5475777e-07,7.503127956e-07,2.9139307869999995e-07,1.4071149017999995e-07,8.992219538370938e-07,1.931529292785318e-07,train
8.349129249999999e-07,9.14105884972e-07,2.909391019999999e-07,1.4041080185999993e-07,2.510520269140317e-06,1.6558852387162791e-06,train
6.821685852999999e-07,8.613561606099999e-07,2.9123390789999996e-07,1.406457973599999e-07,4.875390427123944e-07,1.344382343027934e-06,train
8.467507533e-07,9.288331573269999e-07,2.909215391e-07,1.4039957700000001e-07,2.538100641431176e-06,2.1017918852545296e-06,train
7.709538039e-07,8.912340894499999e-07,2.910390823999999e-07,1.404940734699999e-07,1.3831799362497756e-06,1.4995893244371637e-06,train
7.187436115e-07,9.050580281499999e-07,2.91126083e-07,1.4057891640999988e-07,3.29435285726161e-07,2.1247559414283663e-06,train
7.340604441999999e-07,8.3299144594e-07,2.911475841999999e-07,1.405537701499999e-07,1.3930444159458833e-06,7.190874188166567e-07,train
7.256926689e-07,7.9259766365e-07,2.9119760709999993e-07,1.4057138941e-07,1.5385796029945908e-06,2.969180227157544e-07,train
6.40982669e-07,7.736082579499999e-07,2.9140746770000005e-07,1.4073833597999989e-07,6.612141704511613e-07,4.46716037372697e-07,train
8.346167274e-07,8.969179129599999e-07,2.9094903389999986e-07,1.4040994510999997e-07,2.8260072947708785e-06,1.1690417957485023e-06,train
8.016375022e-07,9.28932898774e-07,2.909735622e-07,1.4045460859e-07,1.2240256687377841e-06,2.4942338131981307e-06,train
7.956983619999999e-07,8.6769411538e-07,2.910176169999999e-07,1.4045904878e-07,2.1814384544227143e-06,8.776870885680557e-07,train
7.862520363999999e-07,9.052920199899999e-07,2.910065497e-07,1.4047260360000003e-07,1.4470652777880428e-06,1.7610149371057189e-06,train
8.623311218999999e-07,9.347871683579999e-07,2.909078051999999e-07,1.403846517199999e-07,2.9695839654018605e-06,2.213742297383413e-06,train
7.173882131e-07,8.7032779147e-07,2.9115150219999994e-07,1.4058048885999989e-07,8.207451786256838e-07,1.3518062600949305e-06,train
8.079337791999999e-07,8.558512503599999e-07,2.9100969699999997e-07,1.4044315911999993e-07,2.5964452960996994e-06,5.891176073618177e-07,train
7.841672375999999e-07,9.15486858043e-07,2.910043858999999e-07,1.4047656840999993e-07,1.1955850052925361e-06,2.0887178678962254e-06,train
7.803851775999999e-07,8.265087433299999e-07,2.9107262639999995e-07,1.4048267100999996e-07,2.235384071071941e-06,3.726673840722573e-07,train
8.326184120999999e-07,8.869617125199999e-07,2.909575605e-07,1.4041207707999997e-07,2.9158999669006844e-06,9.550014669693727e-07,train
7.661077667999999e-07,8.2422294169e-07,2.910975125e-07,1.4050380552999996e-07,1.97908357918482e-06,4.3522889910508634e-07,train
8.043386660999999e-07,9.298074339799999e-07,2.9096963559999993e-07,1.4045117906999997e-07,1.2612307637039377e-06,2.5141711265731974e-06,train
8.415369068e-07,9.375786045609999e-07,2.9092423639999995e-07,1.4040749839999993e-07,2.061209598304935e-06,2.589554278821915e-06,train
6.54906462e-07,8.5023493397e-07,2.913076522999999e-07,1.407016213399999e-07,3.0417680416307027e-07,1.2717348354955828e-06,train
8.657845091999999e-07,9.39637237349e-07,2.9090492249999995e-07,1.4038259510999997e-07,2.9452619159062007e-06,2.438475089827878e-06,train
7.813854987999999e-07,8.679769688699999e-07,2.9103864429999995e-07,1.4047903044999994e-07,1.876819024103115e-06,9.7756316579424e-07,train
8.097276123999999e-07,9.32111322761e-07,2.909617799999999e-07,1.4044461546999997e-07,1.3199918006168039e-06,2.5824259762277704e-06,train
7.988339955e-07,9.0951720946e-07,2.909859135999999e-07,1.404556458499999e-07,1.637330838493543e-06,1.7999294436842354e-06,train
7.521137865e-07,9.1306109524e-07,2.910586143e-07,1.4052426922999996e-07,6.647189905046086e-07,2.1988460399689746e-06,train
6.733245231e-07,8.5603622882e-07,2.9125852209999993e-07,1.406634467099999e-07,4.425775475268592e-07,1.2933179052641682e-06,train
8.477447805e-07,9.21981810457e-07,2.9092313009999995e-07,1.4039735327999997e-07,2.7639851217101904e-06,1.8089701789060292e-06,train
7.021838464e-07,8.261338528999999e-07,2.912174572e-07,1.4060996003999997e-07,1.0179737605669189e-06,7.753972556934002e-07,train
8.196994548e-07,9.1153847846e-07,2.9095746150000006e-07,1.4042884748e-07,2.115816081186109e-06,1.7053289785435723e-06,train
6.733068409e-07,7.716078076e-07,2.9132893319999993e-07,1.4067061619999995e-07,9.993657670910939e-07,3.160241374289894e-07,train
8.381960760999999e-07,9.38861934249e-07,2.909274009999999e-07,1.4041168254999997e-07,1.899285887675215e-06,2.695171050946573e-06,train
8.324268013e-07,9.29262021436e-07,2.9093545689999995e-07,1.4041597088999994e-07,2.043906455269354e-06,2.2589908925455954e-06,train
7.737708355999999e-07,8.111116447299999e-07,2.910958691000001e-07,1.404935049699999e-07,2.2174746305900013e-06,2.275247747381596e-07,train
7.5003551e-07,8.0381908402e-07,2.9114236760000003e-07,1.4053036834999996e-07,1.8419803568497947e-06,2.893493657264724e-07,train
6.10721153e-07,7.102425182499999e-07,2.915489122e-07,1.4081738460999994e-07,6.325247599934998e-07,9.35794847518101e-09,train
8.389302461999999e-07,9.15309630913e-07,2.9093435019999997e-07,1.4040630508999997e-07,2.614962889687631e-06,1.658004582494383e-06,train
6.01002671e-07,8.2500475735e-07,2.914753305999999e-07,1.408274589299999e-07,9.319458122115209e-09,1.104558732952111e-06,train
6.742115651999999e-07,7.7967689727e-07,2.913196756e-07,1.4066781833000004e-07,9.69904611614502e-07,3.885735151168619e-07,train
8.206806013e-07,8.721588017899999e-07,2.9098140359999985e-07,1.4042649849000003e-07,2.755374783306244e-06,7.638690084246738e-07,train
8.086729862e-07,8.630241957599999e-07,2.910032140999998e-07,1.4044191569e-07,2.5400849773781804e-06,7.010874694475068e-07,train
8.007511135e-07,8.3948407874e-07,2.9103213469999993e-07,1.4045357195999993e-07,2.575162306893486e-06,3.9989668003952007e-07,train
7.787701065e-07,9.296779764339999e-07,2.910072347999999e-07,1.4048658412999998e-07,7.075905876938335e-07,2.687386674151789e-06,train
7.625426409999999e-07,8.0689211335e-07,2.911179758e-07,1.4051062548999995e-07,2.036634166510463e-06,2.5026036896339333e-07,train
8.125027510999999e-07,8.298733773799999e-07,2.910242686999999e-07,1.4043889737e-07,2.955852361944422e-06,1.6830468159387836e-07,train
7.786880224e-07,8.165133002599999e-07,2.910836176999999e-07,1.4048590044e-07,2.2762186354995485e-06,2.5925894064576985e-07,train
8.397533540999999e-07,9.217267739209999e-07,2.909306403999999e-07,1.4040610705000002e-07,2.489475406169416e-06,1.8791008553985885e-06,train
7.929981266e-07,8.6912200337e-07,2.9102046509999993e-07,1.4046273682999996e-07,2.105875556012161e-06,9.214399824696612e-07,train
6.779240795e-07,8.491925162799999e-07,2.9125298719999994e-07,1.4065456492999995e-07,5.558575628190585e-07,1.1738098882338245e-06,train
5.8652971e-07,7.82129998e-07,2.9155612879999994e-07,1.4086865124999997e-07,1.453232854087938e-07,6.838157659857443e-07,train
8.358340557999999e-07,9.32935101604e-07,2.9093084649999987e-07,1.4041282265000005e-07,2.035413633975084e-06,2.400786683269745e-06,train
7.549831617e-07,8.8263475914e-07,2.910718648e-07,1.4051822427999998e-07,1.2255847250125466e-06,1.4034803192595333e-06,train
7.740259667999999e-07,8.954572599399999e-07,2.9103147309999994e-07,1.4048972860999996e-07,1.3755867693470285e-06,1.5804459350343794e-06,train
7.791128093e-07,8.6671078337e-07,2.91043178e-07,1.404823254e-07,1.8458402965697802e-06,9.699274605423568e-07,train
7.553325293e-07,8.3150436117e-07,2.9110992769999996e-07,1.4051970657999997e-07,1.7363155122225682e-06,5.899135753485353e-07,train
7.649345036999999e-07,8.5797505723e-07,2.9107263850000007e-07,1.4050348400999997e-07,1.6723817171027103e-06,9.108794569213581e-07,train
7.92980748e-07,9.255698761219999e-07,2.9098696239999996e-07,1.4046567360999995e-07,1.1265420353571316e-06,2.4095754766106554e-06,train
8.268577694999999e-07,9.34930834678e-07,2.9094017479999994e-07,1.4042386231e-07,1.690544649604087e-06,2.5833019251677193e-06,train
7.723479139e-07,8.182173232399999e-07,2.9109229499999996e-07,1.4049500854999995e-07,2.1394303588131385e-06,3.221400111039489e-07,train
6.259775019999999e-07,8.149214308599999e-07,2.9141211469999997e-07,1.4076800004999989e-07,2.9715794628320505e-07,9.116609610424649e-07,train
6.55894555e-07,8.556756501699999e-07,2.913010394e-07,1.4069928344999994e-07,2.6313995360316687e-07,1.3506762202162703e-06,train
7.989569397e-07,9.15655277146e-07,2.909826448999999e-07,1.4045612572999994e-07,1.509799884574687e-06,1.9950456031084777e-06,train
8.155836018999999e-07,9.17031443996e-07,2.909599006e-07,1.4043454207999994e-07,1.885258547302093e-06,1.918697907230255e-06,train
8.285889030999999e-07,9.260963780229999e-07,2.90940758e-07,1.4041986746e-07,2.0191976136864556e-06,2.1556766805386825e-06,train
8.413506747e-07,9.025433063599999e-07,2.909389291e-07,1.4040253929e-07,2.9527254238016783e-06,1.250170538790826e-06,train
7.347837975999999e-07,9.0879608664e-07,2.910926273e-07,1.4055187296999988e-07,4.841358801141874e-07,2.156069609984665e-06,train
8.663582486999999e-07,9.46668204796e-07,2.9090459269999996e-07,1.403846873e-07,2.6609729982399065e-06,2.8924313611107354e-06,train
8.577701595e-07,9.29251264919e-07,2.909124241e-07,1.4038795924000002e-07,2.953752381250801e-06,2.000894375414313e-06,train
6.2301467e-07,8.4080473055e-07,2.913991987e-07,1.407730411e-07,8.063640443217457e-08,1.243007548922843e-06,train
8.437698208999999e-07,9.30047090207e-07,2.909238737e-07,1.404031159499999e-07,2.394748637377038e-06,2.186810168720909e-06,train
8.716399138999999e-07,9.47190885786e-07,2.9090187470000006e-07,1.4037985434999988e-07,2.889695666657995e-06,2.862018681914583e-06,train
7.646891348e-07,7.8986217338e-07,2.911290383999999e-07,1.4050907062999997e-07,2.1850466136416887e-06,4.7353779083466277e-08,train
8.302111630999999e-07,9.41860996097e-07,2.909355770999999e-07,1.4042200281999994e-07,1.521887878557496e-06,2.95239406060189e-06,train
7.510898233999999e-07,9.23557289449e-07,2.9105577359999995e-07,1.4052731405999995e-07,3.871729886702128e-07,2.5901736108562567e-06,train
7.726185714999999e-07,8.791473358399999e-07,2.910445141999999e-07,1.4049152549999998e-07,1.5779394731800823e-06,1.2358461920597884e-06,train
7.304195626999999e-07,8.7555564517e-07,2.911219663999999e-07,1.4055805196e-07,9.389171632969249e-07,1.3877562398136648e-06,train
6.793197847e-07,7.4282560554e-07,2.9134088629999996e-07,1.4066240343999992e-07,1.194846703372558e-06,3.5056026308896705e-08,train
8.421867220999999e-07,9.399572469369999e-07,2.909233258e-07,1.4040750059000001e-07,1.991047942922947e-06,2.7204609038310174e-06,train
6.520093899999999e-07,7.548352233599999e-07,2.913958731e-07,1.4071670185999997e-07,8.524490837866659e-07,2.420078659725107e-07,train
8.531961280999999e-07,9.433470698209999e-07,2.9091357059999995e-07,1.4039667021999992e-07,2.2537906177238867e-06,2.817550183124198e-06,train
7.705283179e-07,9.0322130979e-07,2.9103244349999995e-07,1.4049529011999993e-07,1.1799548371089357e-06,1.800086555650612e-06,train
8.586092077999999e-07,9.46720897536e-07,2.9090962260000003e-07,1.4039241084e-07,2.3155681898486296e-06,2.9908222234740696e-06,train
8.106557677e-07,9.34567395396e-07,2.909600671e-07,1.4044407727999995e-07,1.2598654793660142e-06,2.6989912505431867e-06,train
6.568059349999999e-07,8.3175145042e-07,2.9131757209999994e-07,1.406986239e-07,4.751376096650619e-07,1.0133958775060449e-06,train
8.155021759999999e-07,9.391921297019999e-07,2.909531368999999e-07,1.4043915940999997e-07,1.2124099335957644e-06,2.916619202534746e-06,train
8.475611161e-07,9.295862419519999e-07,2.909205343e-07,1.4039887116999993e-07,2.544988860781392e-06,2.127256673921212e-06,train
8.243657385e-07,8.9919029397e-07,2.909589522999999e-07,1.4042221839999996e-07,2.4771947772692076e-06,1.3181422355280318e-06,train
7.269231686999999e-07,7.855760109499999e-07,2.9120123989999994e-07,1.405701106e-07,1.5958424375089657e-06,2.1867198347625693e-07,train
7.379406997999999e-07,8.6665682099e-07,2.9111411619999996e-07,1.405457628299999e-07,1.1483200733769042e-06,1.1934333512671839e-06,train
8.574766722e-07,9.38218146379e-07,2.90910587e-07,1.4039049827999988e-07,2.6375682975375123e-06,2.4560628076730273e-06,train
8.030180232e-07,9.36700607492e-07,2.9096992479999986e-07,1.4045465273999996e-07,9.936960835239523e-07,2.8729336864055387e-06,train
8.628738202999999e-07,9.447674458029999e-07,2.9090661180000006e-07,1.4038731046999993e-07,2.593599669722866e-06,2.8008456245951265e-06,train
7.962480725999999e-07,8.9261477803e-07,2.9099950629999997e-07,1.4045826873999995e-07,1.8724722358789138e-06,1.3721409397786013e-06,train
6.571339589999999e-07,8.710388644399999e-07,2.9128648969999997e-07,1.406961974999999e-07,1.1134855632732566e-07,1.6056049510897999e-06,train
5.95544377e-07,7.9501698015e-07,2.9151709799999996e-07,1.4084389982999995e-07,1.518555297337172e-07,7.863741857271993e-07,train
8.083255373e-07,9.37080950302e-07,2.9096265859999993e-07,1.4044782455999996e-07,1.1092944504816065e-06,2.8530003110955436e-06,train
7.574667264999999e-07,8.6513743038e-07,2.9108003189999997e-07,1.4051460514000005e-07,1.471495194574513e-06,1.0682662273653128e-06,train
6.942561466999999e-07,8.06564397e-07,2.912509799999999e-07,1.4062634206000003e-07,1.0500852127003002e-06,5.836999905153652e-07,train
8.591981343e-07,9.455438965749999e-07,2.9090912579999997e-07,1.4039124502999997e-07,2.397657776142777e-06,2.899050165061167e-06,train
8.457025826999999e-07,9.337733336749999e-07,2.9092104049999987e-07,1.404018428399999e-07,2.343196850158824e-06,2.3461821263115563e-06,train
8.115504462e-07,9.30765572509e-07,2.909597572e-07,1.4044201743e-07,1.4097426814386235e-06,2.503650757494128e-06,train
8.348309473999999e-07,9.074915532799999e-07,2.909425717e-07,1.4041022510999993e-07,2.643980517122596e-06,1.4521283976504097e-06,train
7.733661755999999e-07,8.316417443299999e-07,2.910795225999999e-07,1.4049238138999987e-07,2.057285270440735e-06,4.849844463318888e-07,train
8.434441979e-07,9.17051714656e-07,2.909291574e-07,1.4040134047999997e-07,2.7296267583946525e-06,1.67324582472075e-06,train
8.169583531999999e-07,9.37184918628e-07,2.909515533e-07,1.4043670701999995e-07,1.3295142400554818e-06,2.789187191274469e-06,train
7.858729215999999e-07,8.483247559599999e-07,2.910467526999999e-07,1.4047343160999993e-07,2.164568481548686e-06,6.350345843746635e-07,train
7.940394741e-07,9.20216843927e-07,2.9098753260000006e-07,1.404633303399999e-07,1.2917251861553206e-06,2.1909323257050024e-06,train
7.680921174999999e-07,8.834109380999999e-07,2.9104901939999997e-07,1.4049826892999997e-07,1.4405934003570244e-06,1.3472525521003692e-06,train
8.240934121999999e-07,8.7263336699e-07,2.9097706229999997e-07,1.4042228363000003e-07,2.847240035644937e-06,7.427660853125001e-07,train
7.914429201e-07,8.1279442167e-07,2.910673479e-07,1.4046818047999997e-07,2.574752069321898e-06,1.2145784443343578e-07,train
6.816266982e-07,8.900207572599999e-07,2.912150708999999e-07,1.4064664251e-07,1.2285868490881825e-07,1.90148463378086e-06,train
6.650344886999999e-07,8.783188376e-07,2.912620114e-07,1.4067972061999996e-07,1.0419046504219853e-07,1.7154521592273616e-06,train
5.99098266e-07,7.777248165199999e-07,2.915214139e-07,1.4083680149999992e-07,2.698514183589542e-07,6.085415584470709e-07,train
8.380073563999999e-07,9.42342010355e-07,2.909273510999999e-07,1.4041307781999996e-07,1.749632087567052e-06,2.909530226208753e-06,train
6.700333264e-07,7.4582805638e-07,2.9135985059999994e-07,1.4068051592999996e-07,1.0786402488776109e-06,9.800505349871003e-08,train
7.237116075999999e-07,8.2967974006e-07,2.9117033320000007e-07,1.4057155892999996e-07,1.2714531999075378e-06,7.258594301779508e-07,train
8.471674515999999e-07,9.1215784571e-07,2.9092825829999996e-07,1.4039677753999994e-07,2.971595032656008e-06,1.47291143650835e-06,train
7.362319726e-07,8.790975270499999e-07,2.9110840230000006e-07,1.4054839623999999e-07,9.795462133638764e-07,1.4278424793441528e-06,train
7.564811639e-07,7.9193781336e-07,2.9114119150000003e-07,1.4052138822999988e-07,2.025132750268872e-06,1.2156631632594262e-07,train
7.962735516e-07,9.242377754249999e-07,2.9098279039999997e-07,1.4046090595999996e-07,1.2364249289137047e-06,2.3316218110936813e-06,train
6.05170356e-07,7.071425003e-07,2.915680644999999e-07,1.408315046399999e-07,5.942532060235578e-07,1.8784952659259836e-09,train
7.298473953e-07,9.1270721078e-07,2.9110004179999996e-07,1.405605786399999e-07,3.273200396544358e-07,2.3061025474934986e-06,train
8.146143015999999e-07,9.38399880056e-07,2.9095430689999993e-07,1.4044007126999996e-07,1.2202324219740173e-06,2.877547880265826e-06,train
7.701797232999999e-07,9.21757737938e-07,2.9102378160000005e-07,1.4049770755999986e-07,7.711914504980966e-07,2.404322677011409e-06,train
6.83274679e-07,8.083117867e-07,2.912740005999999e-07,1.4064708397999995e-07,9.128410033936309e-07,6.454297676243444e-07,train
7.89421936e-07,9.330204451149999e-07,2.909900761e-07,1.4047219160000002e-07,8.174568351870256e-07,2.7774186139466715e-06,train
6.975640088999999e-07,8.5906282759e-07,2.912013731999999e-07,1.4061655233e-07,6.89231511473023e-07,1.2470559254279532e-06,train
7.0355737e-07,8.897360398699999e-07,2.911668555999999e-07,1.4060529294e-07,3.9135800148627344e-07,1.8013235419063286e-06,train
8.084860629999999e-07,8.6512722624e-07,2.910019271999999e-07,1.4044209254e-07,2.5124683852497795e-06,7.384556174888314e-07,train
8.164254573e-07,9.381385498309999e-07,2.909520996999999e-07,1.4043766040999993e-07,1.2786811313669973e-06,2.847566806835884e-06,train
6.676561427999999e-07,8.2615058416e-07,2.912956377e-07,1.4067658987e-07,6.271782097571965e-07,9.06596929729818e-07,train
8.426611843e-07,9.0532882209e-07,2.9093603139999997e-07,1.404012328699999e-07,2.9468295172778447e-06,1.3142872631350072e-06,train
8.637665157999999e-07,9.44594042493e-07,2.909059649e-07,1.4038630471e-07,2.6414855042421383e-06,2.7780055208899327e-06,train
8.126463965e-07,9.27283201143e-07,2.909594916000001e-07,1.4043983425999987e-07,1.5436170783021397e-06,2.337881609006214e-06,train
8.304425039999999e-07,9.21266700091e-07,2.909405097e-07,1.4041691812000003e-07,2.2034684447484574e-06,1.947615456775621e-06,train
7.123648917999999e-07,9.030736869e-07,2.9114017080000005e-07,1.4058999868999993e-07,2.811762729035531e-07,2.0986555939464057e-06,train
8.423346294e-07,9.369000334389999e-07,2.909235612e-07,1.4040641020999993e-07,2.1139875554000976e-06,2.5441347368160287e-06,train
6.772218294e-07,8.3928068388e-07,2.912624665999999e-07,1.4065657236999998e-07,6.313719294203757e-07,1.0387686234221243e-06,train
7.745388625999999e-07,9.30393522939e-07,2.9101378170000006e-07,1.4049287036999992e-07,6.016416959520334e-07,2.7489500035830868e-06,train
6.188262779999999e-07,7.381899034799999e-07,2.914996534e-07,1.4079366470999994e-07,6.059877559925889e-07,2.0821356192218333e-07,train
7.981635402999999e-07,9.114399485499999e-07,2.909858276e-07,1.4045669103e-07,1.5829742286731706e-06,1.8636044312366946e-06,train
7.301093799e-07,8.4777179277e-07,2.9114334100000005e-07,1.4055949840999996e-07,1.216343122212082e-06,9.373957765556128e-07,train
7.705022436e-07,8.2614863125e-07,2.910886708e-07,1.4049704397000004e-07,2.0456882093065595e-06,4.323150184126449e-07,train
8.398217997999999e-07,8.985961427599999e-07,2.909428006e-07,1.404040944799999e-07,2.969511541377029e-06,1.1612779705645508e-06,train
7.563730754e-07,8.529370343799999e-07,2.910910927999999e-07,1.4051680159999995e-07,1.5733910346095992e-06,8.810594206738782e-07,train
7.778400181e-07,8.439762358599999e-07,2.9106254940000003e-07,1.4048507568999996e-07,2.041261142092471e-06,6.246532028928978e-07,train
8.011861984999999e-07,9.250649633869999e-07,2.909755599999999e-07,1.4045441579999995e-07,1.3259639601809201e-06,2.33040935064321e-06,train
7.519527687999999e-07,9.271018243099999e-07,2.910530554e-07,1.4052655953999988e-07,2.9799423516555835e-07,2.737152962419149e-06,train
7.090997250999999e-07,8.6657682789e-07,2.9117118959999987e-07,1.4059523927999994e-07,7.544215473178811e-07,1.3225680239377785e-06,train
8.057493911e-07,8.7502006823e-07,2.909983525999999e-07,1.4044550605999997e-07,2.3306403218158022e-06,9.376424554336347e-07,train
7.610946911e-07,8.6983240222e-07,2.9107031670000005e-07,1.405089775199999e-07,1.4822175246768083e-06,1.1290226480717286e-06,train
8.179224694e-07,9.1759008256e-07,2.9095668189999997e-07,1.404316566999999e-07,1.934522631343113e-06,1.919577122926105e-06,train
7.394054435e-07,7.7193275258e-07,2.911894627999999e-07,1.4055086802999994e-07,1.8579729571066263e-06,1.5390951924579733e-08,train
8.577072812999999e-07,9.432739977899999e-07,2.909101243999999e-07,1.4039193393999992e-07,2.4394149571074396e-06,2.761708338384378e-06,train
7.781584481999999e-07,7.9869194761e-07,2.9109951349999994e-07,1.4048827618e-07,2.3896352341463187e-06,5.339598675198487e-08,train
8.279082603999999e-07,9.007456880599999e-07,2.909539765e-07,1.4041806924999994e-07,2.5541863641795313e-06,1.327855765811701e-06,train
8.223949941999999e-07,9.0067327011e-07,2.9096041899999994e-07,1.4042472400999993e-07,2.3958372100090007e-06,1.3731397271619695e-06,train
8.562088305999999e-07,9.3669699515e-07,2.9091179469999994e-07,1.4039136322000005e-07,2.6422752720722834e-06,2.3861821164051876e-06,train
6.1263803e-07,7.2115473797e-07,2.9153309770000007e-07,1.4081099664999992e-07,6.12650108748865e-07,8.930538484266993e-08,train
8.248782215999999e-07,9.186905369009999e-07,2.9094788619999994e-07,1.4042321673e-07,2.1020195773405586e-06,1.9012563075299541e-06,train
8.477867605999999e-07,9.21447968291e-07,2.909233041999999e-07,1.4039715616e-07,2.779142671756054e-06,1.7882177264119333e-06,train
6.977173413999999e-07,7.627484622799999e-07,2.9128168700000003e-07,1.4062467457000003e-07,1.3243383310254387e-06,1.3508698078344828e-07,train
6.207205119999999e-07,7.8917820198e-07,2.914486568999999e-07,1.4078281977999995e-07,3.9858715183490557e-07,6.567323912665726e-07,train
8.404152403999999e-07,9.26312359303e-07,2.909282553999999e-07,1.4040616293e-07,2.3890400202922635e-06,2.0559501381759707e-06,train
7.873211744e-07,8.677036377299999e-07,2.910298185999999e-07,1.4047063687999996e-07,2.000605683191745e-06,9.346803995241443e-07,train
5.918307779999999e-07,8.1037865876e-07,2.915153701e-07,1.4085196491000002e-07,3.08484765917304e-08,9.597762756057727e-07,train
7.643458957e-07,7.880606735899999e-07,2.911311026999999e-07,1.4050975333999996e-07,2.189825188866239e-06,3.0163970885072166e-08,train
8.574598701e-07,9.401294722609999e-07,2.909103694999999e-07,1.4039108467999997e-07,2.5619860052608054e-06,2.5674350107063725e-06,train
8.480996939e-07,9.33206528509e-07,2.9091904950000006e-07,1.4039906424999993e-07,2.449554762003379e-06,2.293175398641444e-06,train
6.569334519999999e-07,8.548261183599999e-07,2.9129903779999993e-07,1.4069708175999998e-07,2.819169402361558e-07,1.3338611158754665e-06,train
6.952054572999999e-07,8.840421576399999e-07,2.9118858089999997e-07,1.4062058561999996e-07,3.7044625115210207e-07,1.7119730803707093e-06,train
6.805659566999999e-07,8.131570022899999e-07,2.912761678e-07,1.4065188680999997e-07,8.526516469650617e-07,7.08995582455425e-07,train
7.665598007e-07,9.196984575229999e-07,2.910306182e-07,1.405028647199999e-07,7.577601358434264e-07,2.3478151734904516e-06,train
8.088599292e-07,9.19087198476e-07,2.9096755949999995e-07,1.4044340269999995e-07,1.6650066800037088e-06,2.0430976844701364e-06,train
6.151437529999999e-07,7.2612966924e-07,2.915213053e-07,1.4080418475999992e-07,6.173550143392688e-07,1.2142426188290933e-07,train
7.301307999999999e-07,8.049604768e-07,2.911783691999999e-07,1.4056267901999994e-07,1.5282101262314112e-06,4.070526627713762e-07,train
8.227506732e-07,8.7360096692e-07,2.9097790459999997e-07,1.4042392267999987e-07,2.796650405281816e-06,7.728531452749567e-07,train
6.3349055e-07,7.611611086499999e-07,2.9143846459999987e-07,1.4075660600999988e-07,6.467160559741976e-07,3.584245905994875e-07,train
7.751773067999999e-07,9.16565413279e-07,2.9101798299999996e-07,1.4048960588999992e-07,9.9378286755915e-07,2.1824480747605904e-06,train
8.087151440999999e-07,8.386825573e-07,2.910220899999998e-07,1.4044314748e-07,2.7792818807259925e-06,3.2418396742584033e-07,train
8.320817812999999e-07,9.045257909399999e-07,2.9094723169999995e-07,1.404133045899999e-07,2.6134945800355558e-06,1.3927790319473008e-06,train
7.752840796e-07,8.2676571524e-07,2.9108042509999996e-07,1.404899664799999e-07,2.1322314006757045e-06,4.097073116296296e-07,train
6.937800024e-07,7.799182648e-07,2.9127495499999996e-07,1.4062992631999995e-07,1.19206390110388e-06,3.138706501771966e-07,train
7.050276132999999e-07,8.578793673499999e-07,2.911862750999999e-07,1.4060290699999993e-07,7.918498702964146e-07,1.1979344710835426e-06,train
7.835549938999999e-07,8.9755835705e-07,2.91015188e-07,1.4047606714e-07,1.5267749752441489e-06,1.5737864124733924e-06,train
7.026503814999999e-07,8.395648810399999e-07,2.912056381999999e-07,1.4060819740000004e-07,9.23070719693414e-07,9.44089563165414e-07,train
5.784301109999999e-07,7.6748830215e-07,2.91594894e-07,1.4089204019e-07,1.4945963764834093e-07,5.694905028356194e-07,train
7.582236081e-07,8.2100382821e-07,2.91113499e-07,1.4051600720999991e-07,1.8633117547585568e-06,4.423176884539152e-07,train
8.384133143e-07,9.28948747775e-07,2.909293742999999e-07,1.4040896554999996e-07,2.245411093981929e-06,2.1893546045277594e-06,train
7.624606349e-07,8.332685925399999e-07,2.910962747e-07,1.4050862825e-07,1.8448084887789205e-06,5.723256293805811e-07,train
8.335247469e-07,9.334802032969999e-07,2.9093313910000005e-07,1.4041558994999994e-07,1.9435947556347966e-06,2.4493014158166615e-06,train
8.387734283e-07,9.429263348499999e-07,2.9092658489999995e-07,1.4041238324e-07,1.7495308758476742e-06,2.9399962934229725e-06,train
8.723954177e-07,9.46126122885e-07,2.909013852999999e-07,1.4037876706999999e-07,2.98015618330059e-06,2.7739939743555374e-06,train
7.643675664e-07,7.9897938217e-07,2.9112169039999995e-07,1.405085950299999e-07,2.1215320156092256e-06,1.4949212632764275e-07,train
7.705613908e-07,8.573848314099999e-07,2.910638192999999e-07,1.4049513518e-07,1.7795523278258e-06,8.690045955632312e-07,train
7.551120397e-07,9.0595701705e-07,2.9105701539999997e-07,1.4051894690000001e-07,8.601661128690209e-07,1.9640268514922734e-06,train
8.359877368999999e-07,9.24549791078e-07,2.9093333599999984e-07,1.4041091271999997e-07,2.2914466628815574e-06,2.0253435452759504e-06,train
6.778322373999999e-07,7.739450294499999e-07,2.913163017999999e-07,1.4066133200999997e-07,1.0379245928771813e-06,3.2063270942570834e-07,train
7.017118459e-07,8.2445764979e-07,2.9121979409999995e-07,1.4061095394e-07,1.0239399110736335e-06,7.571105959395977e-07,train
