A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,bin
8.66494720386377e-07,6.86381111343818e-07,7.308084023100001e-08,7.409915411099992e-08,4.984549095832999e-08,1.8025134752920163e-08,1.398825313515411e-08,4.6495212124819935e-08,1.755621572939991e-08,3.132704258220986e-08,9.676882713292283e-07,6.977194754579765e-07,val
9.640978699779463e-07,3.5370956223904684e-07,7.308829546640004e-08,7.410404194270013e-08,4.984566116530999e-08,1.802556931461999e-08,1.395948544747701e-08,4.6500966737159866e-08,1.7555889467800014e-08,3.1461815725849966e-08,1.4313078767384685e-06,3.5366902208026597e-07,val
9.252210639419581e-07,1.2380263517973013e-07,7.309166868959995e-08,7.410936829249991e-08,4.984540434370002e-08,1.8025567295369888e-08,1.3967278446133826e-08,4.64995587103e-08,1.7555779143599872e-08,3.136434994858011e-08,1.1316818531591927e-06,1.1794534439887172e-07,val
3.127596214730899e-07,9.70163248559662e-07,7.30819403421e-08,7.412871762679988e-08,4.984731715645995e-08,1.802622446086017e-08,1.4213095143397143e-08,4.6476095739689943e-08,1.756078971050014e-08,3.133249811007994e-08,3.110951745807122e-07,1.2164405827730418e-06,val
8.999121096373452e-07,9.784609257474044e-07,7.308135766439985e-08,7.409346618589999e-08,4.984678452248012e-08,1.8026508507600053e-08,1.3983156273346939e-08,4.649745727409e-08,1.7557209318099776e-08,3.1343894089919964e-08,1.045702255317276e-06,1.3256203108190352e-06,val
1.6841553255547983e-07,3.857592299520955e-08,7.30971294212e-08,7.416720846290003e-08,4.984700385819988e-08,1.8025903988860274e-08,1.4267497252194909e-08,4.647332210959992e-08,1.756098799112012e-08,3.134346840677989e-08,1.5957657200909714e-07,1.7502697169010874e-08,val
1.7093993326744995e-07,9.747878721005754e-07,7.308367149399993e-08,7.41470162550999e-08,4.9847882425109934e-08,1.8026644096749968e-08,1.4272993398192927e-08,4.647141851327992e-08,1.756194908809988e-08,3.134299321525989e-08,1.6227209705909978e-07,1.269027424648554e-06,val
9.657198562487939e-07,1.1047424018325006e-07,7.309320029179998e-08,7.410964377079987e-08,4.984572192825989e-08,1.8025747925790058e-08,1.3959166320679996e-08,4.650212202529004e-08,1.7555879990700098e-08,3.147143340933996e-08,1.4566992580049016e-06,1.0376296099526794e-07,val
4.609258817663701e-07,9.806952213085732e-07,7.30835161961e-08,7.411798126089987e-08,4.9847581242819834e-08,1.8026844849619835e-08,1.4155217618438107e-08,4.6481974667169886e-08,1.7560108808799972e-08,3.1323855539150076e-08,4.657688757843141e-07,1.369725817048933e-06,val
9.577010818999458e-07,6.71317969758959e-07,7.30821231033999e-08,7.409681237289994e-08,4.984568527421988e-08,1.8025429961429934e-08,1.3960414255898997e-08,4.649943164635999e-08,1.7555945659899878e-08,3.1432453124419944e-08,1.348975176230339e-06,6.816062357371915e-07,val
9.395767545974352e-07,9.848426297492754e-07,7.308441191829995e-08,7.409307493979981e-08,4.984726428499997e-08,1.8027345137030092e-08,1.3973844612231794e-08,4.6500165463889944e-08,1.7557493116099965e-08,3.138762931907005e-08,1.2030885969985298e-06,1.4847011963863381e-06,val
8.98994993205041e-07,4.36818365929612e-07,7.308538023389989e-08,7.410318811489989e-08,4.984544343334992e-08,1.8025312961550105e-08,1.3976208728423856e-08,4.649728024634988e-08,1.7555945404800024e-08,3.134159290916993e-08,1.0431888023378944e-06,4.383670445726618e-07,val
9.568065940964414e-07,3.7496577649000894e-07,7.308746613080004e-08,7.410328342469989e-08,4.9845548169829983e-08,1.8025545480449895e-08,1.396001351386619e-08,4.6500367152439944e-08,1.755586558049999e-08,3.142951520871998e-08,1.339268771737358e-06,3.7530578487193344e-07,val
8.02954252353724e-07,7.553973581727995e-08,7.30926238606e-08,7.411602703639983e-08,4.9845521203270005e-08,1.802544055436002e-08,1.4011153734571858e-08,4.6495018714130016e-08,1.7556529857600122e-08,3.131676033681994e-08,8.615239167652604e-07,6.522935895574817e-08,val
7.99740170889873e-07,7.321466803267399e-07,7.308009707549996e-08,7.410143203869984e-08,4.9845614196610017e-08,1.8025074405469995e-08,1.4013398217496987e-08,4.649255801543993e-08,1.755665706040007e-08,3.131504235141995e-08,8.56884853868179e-07,7.4745869430764e-07,val
6.910962604669998e-08,5.72656607804056e-07,7.308769392999995e-08,7.419597860460014e-08,4.984709495827006e-08,1.8025991488609922e-08,1.431026917211275e-08,4.646766469869992e-08,1.756199188760003e-08,3.1349367596709995e-08,4.352089413408294e-08,5.780096915468357e-07,val
9.42116485368444e-07,7.107631284869306e-07,7.308091131870005e-08,7.409593587719995e-08,4.984558854317991e-08,1.8025293438969777e-08,1.396346799882287e-08,4.6498368932589954e-08,1.7555917688199783e-08,3.138924535188997e-08,1.2187520118992665e-06,7.240535102352092e-07,val
5.98398066290187e-07,9.550632761903306e-07,7.307927495109992e-08,7.410841996319992e-08,4.984656382101004e-08,1.8025691982869923e-08,1.4095363339584205e-08,4.648547783422003e-08,1.755845175080005e-08,3.1315108161840025e-08,6.131790304139192e-07,1.113522877213945e-06,val
8.922694018524859e-07,9.503507563614196e-07,7.307824883639979e-08,7.409305356539995e-08,4.9846117347409964e-08,1.8025604328590125e-08,1.3981793575647948e-08,4.6496079694769845e-08,1.7556572254500008e-08,3.133800465579009e-08,1.025398927152681e-06,1.0923713398365158e-06,val
8.56021964666504e-07,8.561376946622206e-07,7.307815273499985e-08,7.409613241439986e-08,4.9845719688819867e-08,1.8025166060170148e-08,1.3992768287026872e-08,4.6494381443969935e-08,1.755638597179997e-08,3.132407457780977e-08,9.475406349396811e-07,8.957779253436666e-07,val
9.154483343553023e-07,9.81660747768339e-07,7.308251972099995e-08,7.409323784250004e-08,4.984696122427995e-08,1.8026842833890003e-08,1.3979273387708242e-08,4.6498458885639985e-08,1.755726695459982e-08,3.135596194888998e-08,1.0941217880255627e-06,1.3920904887131528e-06,val
5.018380302574611e-07,9.689860052535651e-07,7.308085715169979e-08,7.411456912799988e-08,4.984698364443982e-08,1.802611981459017e-08,1.413569360959901e-08,4.648252317090999e-08,1.7559403142000056e-08,3.132041161261007e-08,5.090334266640392e-07,1.2053574655094085e-06,val
8.74864226226885e-07,9.482538453085589e-07,7.307808500109988e-08,7.409383687919991e-08,4.984607609714991e-08,1.8025574426990045e-08,1.398781554669703e-08,4.649528953702996e-08,1.755664169110011e-08,3.133044491262011e-08,9.849627777667605e-07,1.0839122340443962e-06,val
1.0754487184431996e-07,1.4376285902893015e-07,7.309499511589988e-08,7.418153044229994e-08,4.984683927664997e-08,1.8025978898539835e-08,1.4293268316057163e-08,4.647039582746984e-08,1.756143847340008e-08,3.134712317630013e-08,9.192110398171904e-08,1.389063185734077e-07,val
1.0162933550346009e-07,9.49712715551315e-07,7.308228361429983e-08,7.416710678820002e-08,4.9847560034089876e-08,1.8026163653489957e-08,1.4299283962939939e-08,4.646819517529996e-08,1.7562050666599926e-08,3.134716835133997e-08,8.493724450679512e-08,1.089691478560876e-06,val
8.762765349679109e-07,9.78591246077981e-07,7.308132824910002e-08,7.409442549579989e-08,4.984676326225998e-08,1.8026496551040094e-08,1.399157827306197e-08,4.649651695434002e-08,1.755727018900021e-08,3.1332454496649945e-08,9.87989269432601e-07,1.3279514082254871e-06,val
5.69544058368762e-07,8.562248173030232e-07,7.307912101360002e-08,7.411160873000002e-08,4.9846130135159966e-08,1.8025237296769895e-08,1.4104479797433923e-08,4.6484137004719934e-08,1.7558260570299707e-08,3.1315569937040004e-08,5.816728761828684e-07,8.958911875782305e-07,val
7.853941810997919e-07,9.824982094232406e-07,7.308290474580003e-08,7.409930929540008e-08,4.98470954345498e-08,1.8026927040300166e-08,1.4027173617433645e-08,4.649358583140987e-08,1.7558051790500093e-08,3.131669652061993e-08,8.367175655403071e-07,1.4132699697866381e-06,val
6.934300445716519e-07,5.821698048617569e-07,7.308312425099997e-08,7.411023575259981e-08,4.984569798052999e-08,1.802513240796006e-08,1.4054358364419014e-08,4.648920708460993e-08,1.7557236597299827e-08,3.131200450070992e-08,7.208698946045022e-07,5.878901597337643e-07,val
9.418110506182598e-07,8.640592950462351e-07,7.307859842160002e-08,7.409275519839993e-08,4.984575810438993e-08,1.8025326302159783e-08,1.3964311445189104e-08,4.649796641062996e-08,1.7556060834799788e-08,3.1388635111480114e-08,1.2168081116359316e-06,9.068131880523884e-07,val
6.330504207726271e-07,8.388400996584035e-07,7.307905662150008e-08,7.410820227269988e-08,4.984599124208996e-08,1.802514149700983e-08,1.4079052512636655e-08,4.648638553346003e-08,1.7557820321999932e-08,3.1313092701689796e-08,6.516274146329405e-07,8.727642998684031e-07,val
8.73028629714273e-07,8.77897511701114e-07,7.307791395899992e-08,7.409490575650006e-08,4.984571294281008e-08,1.802525020520981e-08,1.3986762913160639e-08,4.649500858488006e-08,1.7556289127299938e-08,3.132915724609993e-08,9.810750317071903e-07,9.270668600377824e-07,val
7.54771798953893e-07,6.900668662429992e-08,7.309296431640003e-08,7.411865205319987e-08,4.984561711135997e-08,1.8025536476669872e-08,1.4029772757518076e-08,4.649340520025998e-08,1.7556776834299883e-08,3.131379138603989e-08,7.960591258839395e-07,5.762819960243465e-08,val
9.638027736008259e-07,5.42799229485459e-07,7.308470034090002e-08,7.409984084439985e-08,4.984572807491001e-08,1.802551598036016e-08,1.3959703073728959e-08,4.6500358498459965e-08,1.7555971041900075e-08,3.145997605970006e-08,1.4269115538039627e-06,5.471132540213731e-07,val
6.05658747346526e-07,2.2993639434022e-07,7.309002825389995e-08,7.412306902149991e-08,4.984568310516004e-08,1.8025407396499747e-08,1.4088659912775881e-08,4.64873756013801e-08,1.755777904589976e-08,3.131482758752992e-08,6.21177842508728e-07,2.2763272726790514e-07,val
9.626756593576175e-07,9.460946214330902e-07,7.307930337849983e-08,7.409177785159992e-08,4.984630274329001e-08,1.802585136139989e-08,1.3962627979269879e-08,4.649963575424001e-08,1.7556400855500177e-08,3.145451561442002e-08,1.410708554682653e-06,1.0757357833312911e-06,val
6.317092867389209e-07,6.769208510435016e-07,7.308166001610003e-08,7.411165617760004e-08,4.984587992718992e-08,1.8025135579960168e-08,1.4078934532310049e-08,4.648677964116996e-08,1.7557717312199916e-08,3.1313212655179864e-08,6.501255938046345e-07,6.875853275840668e-07,val
6.80568820337133e-07,8.571899092720754e-07,7.307864267400012e-08,7.410511852089984e-08,4.984597503099013e-08,1.802521967011993e-08,1.406040926209895e-08,4.648800579687007e-08,1.755756335369995e-08,3.131196267190995e-08,7.058168465790489e-07,8.972191205291693e-07,val
8.133216402370709e-07,9.665029489674701e-07,7.307927987769998e-08,7.409689336459984e-08,4.984637271114992e-08,1.8025960788739735e-08,1.4012395392940024e-08,4.649341305916984e-08,1.755725102580008e-08,3.1317709351819786e-08,8.768118623890203e-07,1.1842607848191847e-06,val
4.125087505968799e-07,9.055928463405607e-07,7.307946116260006e-08,7.412091881789991e-08,4.9846576066339945e-08,1.802540624496989e-08,1.4168631351302929e-08,4.6478646374659866e-08,1.7559475244899785e-08,3.1324491152900065e-08,4.149850190804902e-07,9.733225357278772e-07,val
1.1871858107479998e-07,8.72520358961951e-07,7.308177995650006e-08,7.416130265329987e-08,4.984713334185997e-08,1.8025685211129713e-08,1.4290163523440964e-08,4.6468564176569944e-08,1.7561621409199986e-08,3.134531046678001e-08,1.0481350246918354e-07,9.19011808397821e-07,val
7.720692084604099e-07,9.80273288177302e-07,7.308205948480007e-08,7.409975256070003e-08,4.984697147726999e-08,1.8026682146470093e-08,1.4031383459651973e-08,4.649285128127985e-08,1.755805860889996e-08,3.1315550456619894e-08,8.18675687992354e-07,1.3607128768282988e-06,val
9.423442549522194e-07,9.790179656976137e-07,7.308198099449985e-08,7.409222861409987e-08,4.984682320865995e-08,1.802674858123985e-08,1.3970352982909756e-08,4.6499483375849936e-08,1.75570593022e-08,3.139186346132998e-08,1.2201636485529283e-06,1.3358190853878776e-06,val
8.8490975275176e-07,3.1912583389781284e-07,7.308752012489991e-08,7.410633070859997e-08,4.9845364583029775e-08,1.802534850479979e-08,1.3981017086362057e-08,4.6497038792480057e-08,1.7555961738899946e-08,3.133444903144985e-08,1.0074540309755247e-06,3.184823576451181e-07,val
1.9178648372338996e-07,5.850857765201269e-07,7.308568502589998e-08,7.414998625289991e-08,4.984667010582981e-08,1.8025502573810028e-08,1.4258333483478106e-08,4.6471807597829934e-08,1.7560796073800004e-08,3.133991532402999e-08,1.8453311717625414e-07,5.909204933695722e-07,val
7.79683367008528e-07,1.0810612519833992e-07,7.309194859599991e-08,7.41162819104999e-08,4.9845500301309863e-08,1.802544929686998e-08,1.402008787324789e-08,4.649399740429998e-08,1.755662954809994e-08,3.131472213844993e-08,8.289254677728754e-07,1.0122276286401572e-07,val
9.363595092896226e-07,9.82780808356775e-07,7.308325522260007e-08,7.409281509699993e-08,4.984713464034994e-08,1.802706202494003e-08,1.3973546940026958e-08,4.6499618232430066e-08,1.7557345337799714e-08,3.1381598783519856e-08,1.1848308138163542e-06,1.4209253039191743e-06,val
7.503697549586399e-07,5.04187132343519e-07,7.308429409039988e-08,7.410887761859988e-08,4.984556534858004e-08,1.8025206851179846e-08,1.4031978704792983e-08,4.6491444345299954e-08,1.7556900325700034e-08,3.13125402619301e-08,7.904222193758658e-07,5.073522770775183e-07,val
9.660688378272398e-07,1.2839419564264e-07,7.30928536422999e-08,7.410929607580003e-08,4.984566376010013e-08,1.8025803541770087e-08,1.3959170651353838e-08,4.6502065308799916e-08,1.7555943967500097e-08,3.147347990266996e-08,1.4624573478940235e-06,1.2279222311913086e-07,val
9.471325129767975e-07,1.4649970010826983e-07,7.309158971429978e-08,7.410835541720002e-08,4.9845495582509855e-08,1.8025630808929686e-08,1.396141579157484e-08,4.6500622400219924e-08,1.7555804602999823e-08,3.140125740503997e-08,1.2532881371654274e-06,1.4176069541138426e-07,val
9.635424911601028e-07,6.187994828073809e-07,7.308337072939988e-08,7.409814030029995e-08,4.984581670484005e-08,1.8025434323219954e-08,1.395991001892509e-08,4.650001378466998e-08,1.7555945269699963e-08,3.14585355611899e-08,1.4230924607042085e-06,6.26117318089892e-07,val
9.459661410535236e-07,3.4133885113360126e-08,7.309475026419985e-08,7.411175695570011e-08,4.984593967063e-08,1.8025805303849974e-08,1.3961725986275805e-08,4.650139359047998e-08,1.7555914655750045e-08,3.139962728722003e-08,1.2447706452902859e-06,1.0211827849009426e-08,val
5.21097598295057e-07,9.18747988455197e-07,7.30789245007e-08,7.411344413319997e-08,4.984643511406995e-08,1.8025368345889917e-08,1.4124894746063961e-08,4.6482538266089867e-08,1.7558693959900117e-08,3.131825029672003e-08,5.295458803797566e-07,9.997830204975988e-07,val
8.601418414738629e-07,8.388788792274742e-07,7.307838087209984e-08,7.409626373859998e-08,4.9845685290409856e-08,1.8025192114870147e-08,1.3991153896547299e-08,4.649458301090993e-08,1.7556352480500094e-08,3.132515570127986e-08,9.552902956432752e-07,8.728187949231994e-07,val
9.674196122697815e-07,5.824167131457619e-07,7.30842927410999e-08,7.4099154432e-08,4.9845841956059945e-08,1.802550726070993e-08,1.3959865503046078e-08,4.6500580222890036e-08,1.7556047429600037e-08,3.148099810458986e-08,1.4858214256699672e-06,5.881482333551811e-07,val
9.314612020630507e-07,9.288025492343376e-07,7.307804295409998e-08,7.409186480379984e-08,4.984598387235995e-08,1.8025509519579934e-08,1.3968084854104875e-08,4.649752989123e-08,1.7556209306699955e-08,3.1371620767780094e-08,1.1597773861923004e-06,1.0233635317102185e-06,val
8.45885229320773e-07,9.673761690192318e-07,7.307938914000001e-08,7.409532232480011e-08,4.984641003828e-08,1.8025936947619948e-08,1.4000262714546926e-08,4.649464675468005e-08,1.7557052370800008e-08,3.13229330306701e-08,9.293068563043984e-07,1.1913737319493292e-06,val
9.243943477631855e-07,9.77472254813556e-07,7.308130376030009e-08,7.409255054279992e-08,4.984669100471988e-08,1.8026519346389924e-08,1.397485283945691e-08,4.649839513656998e-08,1.755703654829994e-08,3.1364363773830066e-08,1.128188092449733e-06,1.3087282901410492e-06,test
9.235211472357083e-07,2.2558783991794606e-07,7.308960218909996e-08,7.41070575588999e-08,4.984534854206996e-08,1.8025428970490112e-08,1.3967903190620876e-08,4.649900976537993e-08,1.755583121899997e-08,3.136216347960011e-08,1.1246421093961886e-06,2.2319014568208622e-07,test
8.053781417315299e-07,1.3478792969742004e-07,7.309122963850004e-08,7.411438786419992e-08,4.984540306402001e-08,1.802538904850996e-08,1.4010267213143844e-08,4.649478685314994e-08,1.755649155330001e-08,3.131661703116007e-08,8.650519858477869e-07,1.2951506835427191e-07,test
8.4208826121999e-07,6.41881553926692e-07,7.308156693889974e-08,7.410121073449997e-08,4.9845512686569926e-08,1.8025132942960044e-08,1.3997090391707659e-08,4.649436037659008e-08,1.755636450410017e-08,3.1321034097170016e-08,9.22761855171264e-07,6.503877235529371e-07,test
4.3067071603466e-07,6.69322088902017e-07,7.30827336448999e-08,7.412441682639987e-08,4.984628091862988e-08,1.802520602370976e-08,1.4159859126806742e-08,4.6479758757809937e-08,1.755910129010013e-08,3.1323367561739945e-08,4.339958554848967e-07,6.794752731327109e-07,test
2.8840632486247005e-07,2.1259856507853178e-07,7.309197009359997e-08,7.414618162219999e-08,4.984637131177007e-08,1.802563635832999e-08,1.421758128884389e-08,4.647641729817995e-08,1.7559956156199922e-08,3.133361526139997e-08,2.8577430017472625e-07,2.0990695092076585e-07,test
8.21739875288147e-07,1.456455181318199e-07,7.309095199449999e-08,7.411332170160003e-08,4.9845440267199947e-08,1.802540175421974e-08,1.400406420325902e-08,4.649531400416004e-08,1.755632312119994e-08,3.131854553356009e-08,8.896789234126618e-07,1.408703986136169e-07,test
9.455101226474802e-07,4.275622046786548e-07,7.308612437200009e-08,7.410204468219998e-08,4.984552703230977e-08,1.802536129860989e-08,1.3962140592904727e-08,4.6499444591249956e-08,1.755584929989994e-08,3.139683147555995e-08,1.2415197060707747e-06,4.2891711445306116e-07,test
9.518640996317141e-07,9.065443607420256e-07,7.30784463131999e-08,7.409194305329992e-08,4.984593365970992e-08,1.802548669273996e-08,1.3962617442646942e-08,4.6498592948229853e-08,1.7556134245899976e-08,3.14129729391e-08,1.2914753631842677e-06,9.751319192578246e-07,test
8.773899478449309e-07,5.497535784428059e-07,7.308325617699984e-08,7.410163697639993e-08,4.984545949748985e-08,1.8025222331840075e-08,1.3983986092193955e-08,4.649605617280985e-08,1.755608263129999e-08,3.133094463203993e-08,9.904299129359258e-07,5.542963803238037e-07,test
8.856099403685929e-07,8.478057849757292e-07,7.307820036599997e-08,7.409489716319993e-08,4.984564350742971e-08,1.8025175448489788e-08,1.3981944692332684e-08,4.649552607795993e-08,1.755624820509987e-08,3.1334142101210055e-08,1.009096302650524e-06,8.845302009656394e-07,test
9.334637615108556e-07,9.24346995720612e-07,7.307808563959998e-08,7.409194748579994e-08,4.9845955915150044e-08,1.8025412728870306e-08,1.396738616739685e-08,4.6497645630950005e-08,1.7556186196700044e-08,3.1374458020389903e-08,1.1696745296226101e-06,1.012477828969107e-06,test
4.4501389429096013e-07,6.15167928499879e-07,7.308357721150013e-08,7.412460620689993e-08,4.9846144253769934e-08,1.802528250013007e-08,1.4153919704869723e-08,4.648046214147998e-08,1.7558974689500162e-08,3.132249278902991e-08,4.490425610523505e-07,6.223101483357178e-07,test
3.2203463104772014e-07,4.0484274688066786e-07,7.308815008539997e-08,7.413874845590004e-08,4.9846340222819955e-08,1.802544830453001e-08,1.4203894189079934e-08,4.647690868763001e-08,1.755981346150004e-08,3.1330809462530043e-08,3.207448263175047e-07,4.0574256767115293e-07,test
9.045773255151978e-08,8.427556500683211e-07,7.308264000219986e-08,7.417450094279997e-08,4.984719155972002e-08,1.8025762462309672e-08,1.4301864639176992e-08,4.64676289497e-08,1.756190402479999e-08,3.134746798959997e-08,7.142008436085406e-08,8.778532004893185e-07,test
4.428028934648299e-07,8.047722949596398e-07,7.30804022118e-08,7.412068403449989e-08,4.984634852958991e-08,1.8025235124439976e-08,1.4155323015885723e-08,4.647987130296996e-08,1.755908450349996e-08,3.132244518184995e-08,4.467205880378385e-07,8.304624303074861e-07,test
2.186078432030701e-07,6.543351268654299e-07,7.308417269889997e-08,7.414446605699981e-08,4.984662810725987e-08,1.8025435731039958e-08,1.424723252782501e-08,4.647252224881006e-08,1.7560667712400016e-08,3.133783202839978e-08,2.1285695860515199e-07,6.635517578766882e-07,test
9.329511596050682e-07,4.7282136094154904e-07,7.308501054380005e-08,7.410127114649997e-08,4.9845452490509956e-08,1.802529947744987e-08,1.3965465357090852e-08,4.649859811278e-08,1.75558644818e-08,3.1373742875819856e-08,1.1671126218313181e-06,4.751835087597021e-07,test
3.5451179987117993e-07,9.552875216717146e-07,7.308039655039992e-08,7.412486486869988e-08,4.984701184041984e-08,1.8025803916960155e-08,1.419423672520765e-08,4.647706227105998e-08,1.7560176843699882e-08,3.1328938963979996e-08,3.545145147266222e-07,1.1145985071942821e-06,test
8.12008709905299e-07,9.737827136781174e-07,7.308031292699999e-08,7.409721016109995e-08,4.9846579218739923e-08,1.8026248288439923e-08,1.4014137781609952e-08,4.649376591655999e-08,1.7557459172599904e-08,3.131796822690994e-08,8.748416855810951e-07,1.2562390812057463e-06,test
1.7064679142747002e-07,9.633439983839756e-07,7.308214043989978e-08,7.414676537739995e-08,4.984752077886007e-08,1.80261726686901e-08,1.4271249168724105e-08,4.647091899565998e-08,1.756167290859989e-08,3.134230949802009e-08,1.619629275472675e-07,1.1609693046709704e-06,test
8.62887903236967e-07,2.98930726729503e-08,7.309449980939985e-08,7.411488295919996e-08,4.9845935955219924e-08,1.8025626155209972e-08,1.3988742362445846e-08,4.649794761334997e-08,1.7556192591759832e-08,3.13282018085598e-08,9.60585048181931e-07,2.4590178736680347e-09,test
5.105516106370009e-07,6.295973265736339e-07,7.308305700930004e-08,7.411994196530022e-08,4.9846073122739927e-08,1.8025202587690328e-08,1.4127414274449816e-08,4.648271733925987e-08,1.755854877579984e-08,3.131868760730012e-08,5.183036693889422e-07,6.374490408090519e-07,test
7.315109091712139e-07,6.46483689165706e-07,7.308180400419985e-08,7.410680047869988e-08,4.984564217763986e-08,1.8025135417479767e-08,1.4039564472183961e-08,4.649033960045996e-08,1.7557045212400057e-08,3.131194672241995e-08,7.667582032826443e-07,6.552465153819112e-07,test
1.5218441298276986e-07,9.824661747062925e-07,7.308616266439991e-08,7.415177571509988e-08,4.9848341447210053e-08,1.8027295862089902e-08,1.428357307893906e-08,4.64715599727399e-08,1.7562522843599972e-08,3.134544656518011e-08,1.4198766589050526e-07,1.4122979534741541e-06,test
1.529494726228599e-07,6.962864704853867e-07,7.308401164139993e-08,7.415512840570001e-08,4.984684126118993e-08,1.8025580658199992e-08,1.42748214459629e-08,4.6470088118719946e-08,1.7561199556100014e-08,3.134272358841991e-08,1.4284850431138113e-07,7.083730355271187e-07,test
6.912647745695171e-07,3.19546729922703e-07,7.308800375299989e-08,7.41161289303e-08,4.9845590778150034e-08,1.8025271727060003e-08,1.4054868201166063e-08,4.649006898644999e-08,1.7557218426900026e-08,3.131238253276005e-08,7.183227256863145e-07,3.189104302375345e-07,test
